mode,scenario,variant,reference,rounds,ratio_median,ratio_p10,ratio_p90
bytes_tokio,keepalive_whole_stream_chunk,data_only,step2,31,1.0000708003504089,0.9881283348886593,1.0345366528839972
bytes_tokio,keepalive_whole_stream_chunk,step1,baseline,31,1.00173826190655,0.9844603714432227,1.0183638499951042
bytes_tokio,keepalive_whole_stream_chunk,step1,step2,31,1.000809806876613,0.9938408982864739,1.0222802397400284
bytes_tokio,keepalive_whole_stream_chunk,step2,baseline,31,0.9995439651386684,0.976395913404233,1.0057062819895517
bytes_tokio,keepalive_whole_stream_chunk,step2,step1,31,0.9991908483799332,0.978205350280766,1.0061972713380434
bytes_tokio,large_data_tcp_chunks,baseline,step1,31,1.1436953368571376,1.124149164827327,1.1644450361553458
bytes_tokio,large_data_tcp_chunks,baseline,step2,31,1.1456360841240532,1.1255852268726623,1.1625376741965325
bytes_tokio,large_data_tcp_chunks,cold_copy,baseline,31,0.8746440634521422,0.8598813822792032,0.8834042557346871
bytes_tokio,large_data_tcp_chunks,cold_copy,step1,31,0.9986075094696432,0.9818179192818206,1.0146503847404857
bytes_tokio,large_data_tcp_chunks,cold_copy,step2,31,1.0002195005190282,0.9852469686125306,1.0117096366035117
bytes_tokio,large_data_tcp_chunks,data_only,baseline,31,0.8750804793351659,0.8622386840697928,0.8941167255149636
bytes_tokio,large_data_tcp_chunks,data_only,step1,31,1.004823162575905,0.9808289513545702,1.0315732016439532
bytes_tokio,large_data_tcp_chunks,data_only,step2,31,1.0038137009049648,0.9893384486728092,1.0261516399265125
bytes_tokio,large_data_tcp_chunks,step1,baseline,31,0.8743587280402743,0.8587781895671994,0.8895616625339959
bytes_tokio,large_data_tcp_chunks,step1,step2,31,1.0016320172556439,0.9837229998840721,1.018480858575406
bytes_tokio,large_data_tcp_chunks,step2,baseline,31,0.8728775340247722,0.8601871768939724,0.8884267278262086
bytes_tokio,large_data_tcp_chunks,step2,step1,31,0.9983706418849155,0.9818544861007443,1.0165463246440778
bytes_tokio,large_utf8_tcp,baseline,step1,31,4.004223772813029,3.9389469769830217,4.501171927884832
bytes_tokio,large_utf8_tcp,baseline,step2,31,4.009188499404521,3.8668184712602933,4.452125952224484
bytes_tokio,large_utf8_tcp,cold_copy,baseline,31,0.24847738396888167,0.21612730389227228,0.258082999207365
bytes_tokio,large_utf8_tcp,cold_copy,step1,31,1.0006557904757991,0.9651184577732718,1.0442393326489785
bytes_tokio,large_utf8_tcp,cold_copy,step2,31,0.9905249596201128,0.9553873558368117,1.0254065076085281
bytes_tokio,large_utf8_tcp,data_only,baseline,31,0.24887989454226264,0.20863968797891216,0.2538668530144956
bytes_tokio,large_utf8_tcp,data_only,step1,31,0.9955709173910918,0.9590521804544991,1.021559277853882
bytes_tokio,large_utf8_tcp,data_only,step2,31,0.9917223565411865,0.9535360546838808,1.021900565990112
bytes_tokio,large_utf8_tcp,step1,baseline,31,0.2497362926591599,0.22216436430810027,0.2538749584199621
bytes_tokio,large_utf8_tcp,step1,step2,31,0.9982048814134316,0.9707912382655342,1.0214605297128394
bytes_tokio,large_utf8_tcp,step2,baseline,31,0.2494270349594509,0.22461179461923234,0.2586105366549764
bytes_tokio,large_utf8_tcp,step2,step1,31,1.0017983468323923,0.9789903485366463,1.0300875827707836
bytes_tokio,metadata_events_tcp_chunks,baseline,step1,31,0.9482246195664156,0.9242467223644788,0.9734183703091731
bytes_tokio,metadata_events_tcp_chunks,baseline,step2,31,0.931961024850163,0.9147916337292029,0.9554861310870564
bytes_tokio,metadata_events_tcp_chunks,cold_copy,baseline,31,1.0670299050046776,1.0461251656475707,1.1113455329179724
bytes_tokio,metadata_events_tcp_chunks,cold_copy,step1,31,1.0105640830173759,0.9903459057591865,1.0453615322658698
bytes_tokio,metadata_events_tcp_chunks,cold_copy,step2,31,0.9974935053372259,0.9896148324272462,1.0085610038224968
bytes_tokio,metadata_events_tcp_chunks,data_only,baseline,31,1.1218253323004859,1.093106109522717,1.1884621835424367
bytes_tokio,metadata_events_tcp_chunks,data_only,step1,31,1.0616940739986227,1.0491608854021783,1.0870175156557471
bytes_tokio,metadata_events_tcp_chunks,data_only,step2,31,1.0469648218896406,1.0291423948632776,1.0876606865907552
bytes_tokio,metadata_events_tcp_chunks,step1,baseline,31,1.054602442675723,1.0273075077496063,1.0819621815284597
bytes_tokio,metadata_events_tcp_chunks,step1,step2,31,0.985666785525983,0.9687765278894399,1.011663117095475
bytes_tokio,metadata_events_tcp_chunks,step2,baseline,31,1.0730062452566362,1.0465876661781581,1.093145108819415
bytes_tokio,metadata_events_tcp_chunks,step2,step1,31,1.0145416429613872,0.9884713429812878,1.0322297983195186
bytes_tokio,mixed_json_tcp,baseline,step1,31,1.0291722900143383,1.0077700001631666,1.0573104959622457
bytes_tokio,mixed_json_tcp,baseline,step2,31,1.1960468003945088,1.1648115487899173,1.2281242218301063
bytes_tokio,mixed_json_tcp,cold_copy,baseline,31,0.8563251282508036,0.8359865055209921,0.8838338516731544
bytes_tokio,mixed_json_tcp,cold_copy,step1,31,0.8815421741531869,0.869794698045956,0.9012602611301335
bytes_tokio,mixed_json_tcp,cold_copy,step2,31,1.0300397354954227,0.9962545086515077,1.0431415537627962
bytes_tokio,mixed_json_tcp,data_only,baseline,31,0.8370930198599282,0.8197209624826656,0.8614758494031222
bytes_tokio,mixed_json_tcp,data_only,step1,31,0.8629591882816895,0.8520913996415358,0.8831845724775708
bytes_tokio,mixed_json_tcp,data_only,step2,31,1.0071109636790616,0.9829433265343798,1.022059882734941
bytes_tokio,mixed_json_tcp,step1,baseline,31,0.971654609925485,0.9457959642119244,0.9922899072586913
bytes_tokio,mixed_json_tcp,step1,step2,31,1.160582695756874,1.1376206717183894,1.1888841626792812
bytes_tokio,mixed_json_tcp,step2,baseline,31,0.836087684587389,0.8142498797962279,0.8585079715588891
bytes_tokio,mixed_json_tcp,step2,step1,31,0.8616361450640534,0.8411248390645477,0.8790276274511505
bytes_tokio,mixed_multiline_tcp,baseline,step1,31,1.0139866019039074,0.9762482275078684,1.0486710279161602
bytes_tokio,mixed_multiline_tcp,baseline,step2,31,1.199539381541422,1.1507911280111978,1.2858990222241151
bytes_tokio,mixed_multiline_tcp,cold_copy,baseline,31,0.8317681518178165,0.7983727317088546,0.8579919076656032
bytes_tokio,mixed_multiline_tcp,cold_copy,step1,31,0.8433792893268788,0.7924635635870096,0.8604683905447114
bytes_tokio,mixed_multiline_tcp,cold_copy,step2,31,1.0031171948229556,0.9888875755415236,1.0267468899878625
bytes_tokio,mixed_multiline_tcp,data_only,baseline,31,0.8401792260848424,0.7891215890553166,0.8676279242107281
bytes_tokio,mixed_multiline_tcp,data_only,step1,31,0.8472415593120346,0.8057293741947305,0.8703619658692872
bytes_tokio,mixed_multiline_tcp,data_only,step2,31,1.0097864090171702,0.9873456890041957,1.0285063231382374
bytes_tokio,mixed_multiline_tcp,step1,baseline,31,0.9862063247407358,0.953587896851813,1.0243296446773216
bytes_tokio,mixed_multiline_tcp,step1,step2,31,1.190409725862818,1.1678923209081469,1.2750478261972045
bytes_tokio,mixed_multiline_tcp,step2,baseline,31,0.8336533300932467,0.7776660396477955,0.8689674222012854
bytes_tokio,mixed_multiline_tcp,step2,step1,31,0.8400469000496383,0.7842843064032138,0.8562433214925201
bytes_tokio,multiline_data_tcp_chunks,baseline,step1,31,0.9782467997737471,0.9691539219546395,1.037939513573905
bytes_tokio,multiline_data_tcp_chunks,baseline,step2,31,0.9729486481842136,0.956438377806667,1.009418336841682
bytes_tokio,multiline_data_tcp_chunks,cold_copy,baseline,31,1.0450247003343844,1.007767676051909,1.1035473814095778
bytes_tokio,multiline_data_tcp_chunks,cold_copy,step1,31,1.0208732699029963,1.0013185382014909,1.1206205979717403
bytes_tokio,multiline_data_tcp_chunks,cold_copy,step2,31,1.0107595350052248,0.9996557040100631,1.046893597044162
bytes_tokio,multiline_data_tcp_chunks,data_only,baseline,31,1.0571891935157505,1.0157554855612057,1.0805914766451892
bytes_tokio,multiline_data_tcp_chunks,data_only,step1,31,1.031255609569579,1.0103473869372108,1.0605647845504398
bytes_tokio,multiline_data_tcp_chunks,data_only,step2,31,1.028753445264465,1.0063343372796816,1.0541780952122315
bytes_tokio,multiline_data_tcp_chunks,step1,baseline,31,1.0222369244972578,0.9634472788850007,1.0318278421482818
bytes_tokio,multiline_data_tcp_chunks,step1,step2,31,0.9898988041407223,0.954242304630621,1.0118585327611576
bytes_tokio,multiline_data_tcp_chunks,step2,baseline,31,1.0278034733552193,0.9906695405681349,1.045545665255748
bytes_tokio,multiline_data_tcp_chunks,step2,step1,31,1.010204271201283,0.988280443977877,1.0479518620661987
bytes_tokio,small_data_4b_chunks,baseline,step1,31,0.9978165005282956,0.9912653516209547,1.0026523541849157
bytes_tokio,small_data_4b_chunks,baseline,step2,31,0.9995517406578697,0.9932450006068763,1.0051268239025588
bytes_tokio,small_data_4b_chunks,cold_copy,baseline,31,1.0129321293246454,1.0058884549823708,1.0377844521299322
bytes_tokio,small_data_4b_chunks,cold_copy,step1,31,1.0104358359699532,0.999637899208171,1.0259118136052643
bytes_tokio,small_data_4b_chunks,cold_copy,step2,31,1.014017200651254,0.9869823013972123,1.0252033833591536
bytes_tokio,small_data_4b_chunks,data_only,baseline,31,1.0132513005148402,1.007369592183075,1.0237688761350585
bytes_tokio,small_data_4b_chunks,data_only,step1,31,1.0117244800089291,1.0037745280485177,1.0211653231032667
bytes_tokio,small_data_4b_chunks,data_only,step2,31,1.0145878793353964,1.0026631852308008,1.0211418094550953
bytes_tokio,small_data_4b_chunks,step1,baseline,31,1.0021882775746325,0.9973546621879008,1.0088116147354107
bytes_tokio,small_data_4b_chunks,step1,step2,31,1.0020792560632836,0.9900596282461784,1.0080699375514302
bytes_tokio,small_data_4b_chunks,step2,baseline,31,1.00044846036868,0.9948993263530138,1.0068009397369193
bytes_tokio,small_data_4b_chunks,step2,step1,31,0.9979250582718856,0.9919946650020814,1.010040174824046
bytes_tokio,small_data_tcp_chunks,baseline,step1,31,1.0138360804181223,1.0020710298949471,1.0222204506084593
bytes_tokio,small_data_tcp_chunks,baseline,step2,31,0.979756811318966,0.9732225196949396,0.9847430744645989
bytes_tokio,small_data_tcp_chunks,cold_copy,baseline,31,1.017308562052419,1.012688264629984,1.0258615968724596
bytes_tokio,small_data_tcp_chunks,cold_copy,step1,31,1.0325185484428783,1.023465309852809,1.0380485978875604
bytes_tokio,small_data_tcp_chunks,cold_copy,step2,31,0.9959639506349357,0.9929657249539499,1.0012944278859144
bytes_tokio,small_data_tcp_chunks,data_only,baseline,31,1.027625392629249,1.0188928727618345,1.0352088558923571
