mode,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
bytes_tokio,small_data_tcp_chunks,baseline,23,1,3764407,3764407,100000
bytes_tokio,small_data_tcp_chunks,step2,23,1,3847917,3847917,100000
bytes_tokio,small_data_tcp_chunks,data_only,24,1,3878293,3878293,100000
bytes_tokio,small_data_tcp_chunks,step1,24,1,3711220,3711220,100000
bytes_tokio,small_data_tcp_chunks,step2,24,1,3849466,3849466,100000
bytes_tokio,small_data_tcp_chunks,baseline,24,1,3746387,3746387,100000
bytes_tokio,small_data_tcp_chunks,cold_copy,24,1,3825771,3825771,100000
bytes_tokio,small_data_tcp_chunks,step2,25,1,3838555,3838555,100000
bytes_tokio,small_data_tcp_chunks,baseline,25,1,3764898,3764898,100000
bytes_tokio,small_data_tcp_chunks,step1,25,1,3707522,3707522,100000
bytes_tokio,small_data_tcp_chunks,cold_copy,25,1,3826569,3826569,100000
bytes_tokio,small_data_tcp_chunks,data_only,25,1,3911473,3911473,100000
bytes_tokio,small_data_tcp_chunks,step1,26,1,3723063,3723063,100000
bytes_tokio,small_data_tcp_chunks,baseline,26,1,3773547,3773547,100000
bytes_tokio,small_data_tcp_chunks,step2,26,1,3864121,3864121,100000
bytes_tokio,small_data_tcp_chunks,cold_copy,26,1,3838186,3838186,100000
bytes_tokio,small_data_tcp_chunks,data_only,26,1,3887552,3887552,100000
bytes_tokio,small_data_tcp_chunks,baseline,27,1,3771139,3771139,100000
bytes_tokio,small_data_tcp_chunks,cold_copy,27,1,3823065,3823065,100000
bytes_tokio,small_data_tcp_chunks,step1,27,1,3763345,3763345,100000
bytes_tokio,small_data_tcp_chunks,step2,27,1,3850148,3850148,100000
bytes_tokio,small_data_tcp_chunks,data_only,27,1,3903456,3903456,100000
bytes_tokio,small_data_tcp_chunks,data_only,28,1,3898395,3898395,100000
bytes_tokio,small_data_tcp_chunks,cold_copy,28,1,3841171,3841171,100000
bytes_tokio,small_data_tcp_chunks,step1,28,1,3711896,3711896,100000
bytes_tokio,small_data_tcp_chunks,step2,28,1,3865713,3865713,100000
bytes_tokio,small_data_tcp_chunks,baseline,28,1,3774468,3774468,100000
bytes_tokio,small_data_tcp_chunks,baseline,29,1,3777361,3777361,100000
bytes_tokio,small_data_tcp_chunks,step2,29,1,3834000,3834000,100000
bytes_tokio,small_data_tcp_chunks,cold_copy,29,1,3847690,3847690,100000
bytes_tokio,small_data_tcp_chunks,step1,29,1,3720251,3720251,100000
bytes_tokio,small_data_tcp_chunks,data_only,29,1,3871444,3871444,100000
bytes_tokio,small_data_tcp_chunks,data_only,30,1,3873265,3873265,100000
bytes_tokio,small_data_tcp_chunks,step1,30,1,3701847,3701847,100000
bytes_tokio,small_data_tcp_chunks,cold_copy,30,1,3826288,3826288,100000
bytes_tokio,small_data_tcp_chunks,step2,30,1,3866216,3866216,100000
bytes_tokio,small_data_tcp_chunks,baseline,30,1,3769141,3769141,100000
bytes_tokio,small_data_4b_chunks,data_only,0,1,13798386,13798386,100000
bytes_tokio,small_data_4b_chunks,step2,0,1,13757939,13757939,100000
bytes_tokio,small_data_4b_chunks,step1,0,1,13448999,13448999,100000
bytes_tokio,small_data_4b_chunks,baseline,0,1,13464917,13464917,100000
bytes_tokio,small_data_4b_chunks,cold_copy,0,1,13377168,13377168,100000
bytes_tokio,small_data_4b_chunks,step2,1,1,12688067,12688067,100000
bytes_tokio,small_data_4b_chunks,step1,1,1,12179271,12179271,100000
bytes_tokio,small_data_4b_chunks,data_only,1,1,12225242,12225242,100000
bytes_tokio,small_data_4b_chunks,cold_copy,1,1,12494858,12494858,100000
bytes_tokio,small_data_4b_chunks,baseline,1,1,12100049,12100049,100000
bytes_tokio,small_data_4b_chunks,cold_copy,2,1,12470442,12470442,100000
bytes_tokio,small_data_4b_chunks,data_only,2,1,12164881,12164881,100000
bytes_tokio,small_data_4b_chunks,step1,2,1,11996069,11996069,100000
bytes_tokio,small_data_4b_chunks,baseline,2,1,11914824,11914824,100000
bytes_tokio,small_data_4b_chunks,step2,2,1,11995856,11995856,100000
bytes_tokio,small_data_4b_chunks,baseline,3,1,11920591,11920591,100000
bytes_tokio,small_data_4b_chunks,step2,3,1,11896497,11896497,100000
bytes_tokio,small_data_4b_chunks,cold_copy,3,1,12371004,12371004,100000
bytes_tokio,small_data_4b_chunks,data_only,3,1,12146496,12146496,100000
bytes_tokio,small_data_4b_chunks,step1,3,1,12005735,12005735,100000
bytes_tokio,small_data_4b_chunks,step1,4,1,11975758,11975758,100000
bytes_tokio,small_data_4b_chunks,data_only,4,1,12186227,12186227,100000
bytes_tokio,small_data_4b_chunks,baseline,4,1,11930328,11930328,100000
bytes_tokio,small_data_4b_chunks,cold_copy,4,1,12047046,12047046,100000
bytes_tokio,small_data_4b_chunks,step2,4,1,11950909,11950909,100000
bytes_tokio,small_data_4b_chunks,baseline,5,1,11927584,11927584,100000
bytes_tokio,small_data_4b_chunks,data_only,5,1,12085640,12085640,100000
bytes_tokio,small_data_4b_chunks,step1,5,1,11927244,11927244,100000
bytes_tokio,small_data_4b_chunks,cold_copy,5,1,12049785,12049785,100000
bytes_tokio,small_data_4b_chunks,step2,5,1,11865239,11865239,100000
bytes_tokio,small_data_4b_chunks,step1,6,1,11957302,11957302,100000
bytes_tokio,small_data_4b_chunks,baseline,6,1,11989017,11989017,100000
bytes_tokio,small_data_4b_chunks,step2,6,1,11879905,11879905,100000
bytes_tokio,small_data_4b_chunks,data_only,6,1,12089969,12089969,100000
bytes_tokio,small_data_4b_chunks,cold_copy,6,1,12079773,12079773,100000
bytes_tokio,small_data_4b_chunks,cold_copy,7,1,12087233,12087233,100000
bytes_tokio,small_data_4b_chunks,baseline,7,1,11932915,11932915,100000
bytes_tokio,small_data_4b_chunks,step1,7,1,11930559,11930559,100000
