mode,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
borrowed_ready,keepalive_4b_chunks,step1,29,1,4237952,4237952,0
borrowed_ready,keepalive_4b_chunks,baseline,29,1,4062383,4062383,0
borrowed_ready,keepalive_4b_chunks,core,29,1,5357096,5357096,0
borrowed_ready,keepalive_4b_chunks,step2,29,1,3838205,3838205,0
borrowed_ready,keepalive_4b_chunks,step1,30,1,4462555,4462555,0
borrowed_ready,keepalive_4b_chunks,step2,30,1,4574282,4574282,0
borrowed_ready,keepalive_4b_chunks,baseline,30,1,4513283,4513283,0
borrowed_ready,keepalive_4b_chunks,core,30,1,5478079,5478079,0
borrowed_ready,medium_data_10b_chunks,baseline,0,2,2198934,1099467,256
borrowed_ready,medium_data_10b_chunks,step2,0,2,2152109,1076054.5,256
borrowed_ready,medium_data_10b_chunks,step1,0,3,2924428,974809.3333333334,256
borrowed_ready,medium_data_10b_chunks,core,0,2,2929349,1464674.5,256
borrowed_ready,medium_data_10b_chunks,step2,1,2,2121269,1060634.5,256
borrowed_ready,medium_data_10b_chunks,baseline,1,2,2123515,1061757.5,256
borrowed_ready,medium_data_10b_chunks,core,1,2,3253429,1626714.5,256
borrowed_ready,medium_data_10b_chunks,step1,1,3,2883043,961014.3333333334,256
borrowed_ready,medium_data_10b_chunks,step1,2,3,3011647,1003882.3333333334,256
borrowed_ready,medium_data_10b_chunks,baseline,2,2,1798843,899421.5,256
borrowed_ready,medium_data_10b_chunks,core,2,2,2351830,1175915,256
borrowed_ready,medium_data_10b_chunks,step2,2,2,1653315,826657.5,256
borrowed_ready,medium_data_10b_chunks,step2,3,2,1754774,877387,256
borrowed_ready,medium_data_10b_chunks,core,3,2,2524047,1262023.5,256
borrowed_ready,medium_data_10b_chunks,step1,3,3,2465497,821832.3333333334,256
borrowed_ready,medium_data_10b_chunks,baseline,3,2,1730329,865164.5,256
borrowed_ready,medium_data_10b_chunks,baseline,4,2,1727878,863939,256
borrowed_ready,medium_data_10b_chunks,core,4,2,2373336,1186668,256
borrowed_ready,medium_data_10b_chunks,step1,4,3,2465429,821809.6666666666,256
borrowed_ready,medium_data_10b_chunks,step2,4,2,1731392,865696,256
borrowed_ready,medium_data_10b_chunks,core,5,2,2340160,1170080,256
borrowed_ready,medium_data_10b_chunks,baseline,5,2,1725168,862584,256
borrowed_ready,medium_data_10b_chunks,step2,5,2,1752029,876014.5,256
borrowed_ready,medium_data_10b_chunks,step1,5,3,2817006,939002,256
borrowed_ready,medium_data_10b_chunks,step1,6,3,2472294,824098,256
borrowed_ready,medium_data_10b_chunks,baseline,6,2,1739859,869929.5,256
borrowed_ready,medium_data_10b_chunks,step2,6,2,1730292,865146,256
borrowed_ready,medium_data_10b_chunks,core,6,2,2366997,1183498.5,256
borrowed_ready,medium_data_10b_chunks,baseline,7,2,1740788,870394,256
borrowed_ready,medium_data_10b_chunks,core,7,2,2373700,1186850,256
borrowed_ready,medium_data_10b_chunks,step1,7,3,2442614,814204.6666666666,256
borrowed_ready,medium_data_10b_chunks,step2,7,2,1975615,987807.5,256
borrowed_ready,medium_data_10b_chunks,baseline,8,2,1993592,996796,256
borrowed_ready,medium_data_10b_chunks,step2,8,2,1785779,892889.5,256
borrowed_ready,medium_data_10b_chunks,core,8,2,2382658,1191329,256
borrowed_ready,medium_data_10b_chunks,step1,8,3,2444562,814854,256
borrowed_ready,medium_data_10b_chunks,core,9,2,2373362,1186681,256
borrowed_ready,medium_data_10b_chunks,step1,9,3,2438523,812841,256
borrowed_ready,medium_data_10b_chunks,baseline,9,2,1780319,890159.5,256
borrowed_ready,medium_data_10b_chunks,step2,9,2,1746213,873106.5,256
borrowed_ready,medium_data_10b_chunks,step1,10,3,2462973,820991,256
borrowed_ready,medium_data_10b_chunks,step2,10,2,1831386,915693,256
borrowed_ready,medium_data_10b_chunks,core,10,2,2342650,1171325,256
borrowed_ready,medium_data_10b_chunks,baseline,10,2,1746691,873345.5,256
borrowed_ready,medium_data_10b_chunks,step2,11,2,1775610,887805,256
borrowed_ready,medium_data_10b_chunks,core,11,2,2355089,1177544.5,256
borrowed_ready,medium_data_10b_chunks,baseline,11,2,1743384,871692,256
borrowed_ready,medium_data_10b_chunks,step1,11,3,2567840,855946.6666666666,256
borrowed_ready,medium_data_10b_chunks,step1,12,3,2446757,815585.6666666666,256
borrowed_ready,medium_data_10b_chunks,step2,12,2,1739914,869957,256
borrowed_ready,medium_data_10b_chunks,core,12,2,2322566,1161283,256
borrowed_ready,medium_data_10b_chunks,baseline,12,2,1710827,855413.5,256
borrowed_ready,medium_data_10b_chunks,step2,13,2,1755793,877896.5,256
borrowed_ready,medium_data_10b_chunks,core,13,2,2353627,1176813.5,256
borrowed_ready,medium_data_10b_chunks,step1,13,3,2458583,819527.6666666666,256
borrowed_ready,medium_data_10b_chunks,baseline,13,2,1693890,846945,256
borrowed_ready,medium_data_10b_chunks,step2,14,2,1740959,870479.5,256
borrowed_ready,medium_data_10b_chunks,core,14,2,2358707,1179353.5,256
borrowed_ready,medium_data_10b_chunks,baseline,14,2,1691446,845723,256
borrowed_ready,medium_data_10b_chunks,step1,14,3,2469962,823320.6666666666,256
borrowed_ready,medium_data_10b_chunks,step2,15,2,1708157,854078.5,256
borrowed_ready,medium_data_10b_chunks,baseline,15,2,1678121,839060.5,256
borrowed_ready,medium_data_10b_chunks,step1,15,3,2481075,827025,256
borrowed_ready,medium_data_10b_chunks,core,15,2,2372056,1186028,256
borrowed_ready,medium_data_10b_chunks,step1,16,3,2500867,833622.3333333334,256
borrowed_ready,medium_data_10b_chunks,step2,16,2,1726225,863112.5,256
borrowed_ready,medium_data_10b_chunks,core,16,2,2379410,1189705,256
borrowed_ready,medium_data_10b_chunks,baseline,16,2,1713890,856945,256
borrowed_ready,medium_data_10b_chunks,step2,17,2,1681068,840534,256
borrowed_ready,medium_data_10b_chunks,core,17,2,2392397,1196198.5,256
borrowed_ready,medium_data_10b_chunks,step1,17,3,2437062,812354,256
borrowed_ready,medium_data_10b_chunks,baseline,17,2,1672477,836238.5,256
borrowed_ready,medium_data_10b_chunks,core,18,2,2331856,1165928,256
borrowed_ready,medium_data_10b_chunks,step1,18,3,2398409,799469.6666666666,256
borrowed_ready,medium_data_10b_chunks,step2,18,2,1818712,909356,256
borrowed_ready,medium_data_10b_chunks,baseline,18,2,1633627,816813.5,256
borrowed_ready,medium_data_10b_chunks,step1,19,3,2309197,769732.3333333334,256
borrowed_ready,medium_data_10b_chunks,baseline,19,2,1715377,857688.5,256
borrowed_ready,medium_data_10b_chunks,step2,19,2,1745548,872774,256
borrowed_ready,medium_data_10b_chunks,core,19,2,2281973,1140986.5,256
borrowed_ready,medium_data_10b_chunks,step1,20,3,2494104,831368,256
borrowed_ready,medium_data_10b_chunks,core,20,2,2398150,1199075,256
borrowed_ready,medium_data_10b_chunks,baseline,20,2,1723722,861861,256
borrowed_ready,medium_data_10b_chunks,step2,20,2,1784414,892207,256
borrowed_ready,medium_data_10b_chunks,baseline,21,2,1723107,861553.5,256
borrowed_ready,medium_data_10b_chunks,step1,21,3,2461346,820448.6666666666,256
borrowed_ready,medium_data_10b_chunks,core,21,2,2477438,1238719,256
borrowed_ready,medium_data_10b_chunks,step2,21,2,1719570,859785,256
borrowed_ready,medium_data_10b_chunks,core,22,2,2357016,1178508,256
borrowed_ready,medium_data_10b_chunks,step1,22,3,2918023,972674.3333333334,256
borrowed_ready,medium_data_10b_chunks,step2,22,2,1859701,929850.5,256
borrowed_ready,medium_data_10b_chunks,baseline,22,2,1679141,839570.5,256
borrowed_ready,medium_data_10b_chunks,step1,23,3,2322234,774078,256
borrowed_ready,medium_data_10b_chunks,baseline,23,2,1679406,839703,256
borrowed_ready,medium_data_10b_chunks,step2,23,2,1735359,867679.5,256
borrowed_ready,medium_data_10b_chunks,core,23,2,2489462,1244731,256
borrowed_ready,medium_data_10b_chunks,baseline,24,2,1771006,885503,256
borrowed_ready,medium_data_10b_chunks,step2,24,2,1698957,849478.5,256
borrowed_ready,medium_data_10b_chunks,step1,24,3,2304856,768285.3333333334,256
borrowed_ready,medium_data_10b_chunks,core,24,2,2368126,1184063,256
borrowed_ready,medium_data_10b_chunks,core,25,2,2364304,1182152,256
borrowed_ready,medium_data_10b_chunks,step1,25,3,2351082,783694,256
borrowed_ready,medium_data_10b_chunks,baseline,25,2,1686191,843095.5,256
borrowed_ready,medium_data_10b_chunks,step2,25,2,1729123,864561.5,256
borrowed_ready,medium_data_10b_chunks,core,26,2,2443951,1221975.5,256
borrowed_ready,medium_data_10b_chunks,step2,26,2,1725386,862693,256
borrowed_ready,medium_data_10b_chunks,step1,26,3,2279316,759772,256
borrowed_ready,medium_data_10b_chunks,baseline,26,2,1726448,863224,256
borrowed_ready,medium_data_10b_chunks,baseline,27,2,1714095,857047.5,256
borrowed_ready,medium_data_10b_chunks,step1,27,3,2299040,766346.6666666666,256
borrowed_ready,medium_data_10b_chunks,step2,27,2,1715320,857660,256
borrowed_ready,medium_data_10b_chunks,core,27,2,2405392,1202696,256
borrowed_ready,medium_data_10b_chunks,step2,28,2,1676179,838089.5,256
borrowed_ready,medium_data_10b_chunks,step1,28,3,2316580,772193.3333333334,256
borrowed_ready,medium_data_10b_chunks,core,28,2,2458002,1229001,256
borrowed_ready,medium_data_10b_chunks,baseline,28,2,1666615,833307.5,256
borrowed_ready,medium_data_10b_chunks,step1,29,3,2262346,754115.3333333334,256
borrowed_ready,medium_data_10b_chunks,baseline,29,2,1718179,859089.5,256
borrowed_ready,medium_data_10b_chunks,core,29,2,2376138,1188069,256
borrowed_ready,medium_data_10b_chunks,step2,29,2,1740800,870400,256
borrowed_ready,medium_data_10b_chunks,step1,30,3,2429322,809774,256
borrowed_ready,medium_data_10b_chunks,step2,30,2,1687591,843795.5,256
borrowed_ready,medium_data_10b_chunks,baseline,30,2,1729797,864898.5,256
borrowed_ready,medium_data_10b_chunks,core,30,2,2344407,1172203.5,256
borrowed_ready,large_utf8_tcp,baseline,0,3,2684255,894751.6666666666,64
borrowed_ready,large_utf8_tcp,step2,0,14,2724366,194597.57142857142,64
borrowed_ready,large_utf8_tcp,step1,0,15,2829390,188626,64
borrowed_ready,large_utf8_tcp,core,0,3,2722065,907355,64
borrowed_ready,large_utf8_tcp,step2,1,14,2741324,195808.85714285713,64
borrowed_ready,large_utf8_tcp,baseline,1,3,2682294,894098,64
borrowed_ready,large_utf8_tcp,core,1,3,2672922,890974,64
borrowed_ready,large_utf8_tcp,step1,1,15,2935401,195693.4,64
borrowed_ready,large_utf8_tcp,step1,2,15,2875022,191668.13333333333,64
borrowed_ready,large_utf8_tcp,baseline,2,3,2859782,953260.6666666666,64
borrowed_ready,large_utf8_tcp,core,2,3,2676237,892079,64
borrowed_ready,large_utf8_tcp,step2,2,14,2717481,194105.7857142857,64
borrowed_ready,large_utf8_tcp,step2,3,14,2722113,194436.64285714287,64
borrowed_ready,large_utf8_tcp,core,3,3,2751701,917233.6666666666,64
borrowed_ready,large_utf8_tcp,step1,3,15,2855191,190346.06666666668,64
borrowed_ready,large_utf8_tcp,baseline,3,3,2692653,897551,64
borrowed_ready,large_utf8_tcp,baseline,4,3,3106389,1035463,64
borrowed_ready,large_utf8_tcp,core,4,3,2758390,919463.3333333334,64
borrowed_ready,large_utf8_tcp,step1,4,15,3079642,205309.46666666667,64
borrowed_ready,large_utf8_tcp,step2,4,14,2742127,195866.2142857143,64
borrowed_ready,large_utf8_tcp,core,5,3,2766903,922301,64
borrowed_ready,large_utf8_tcp,baseline,5,3,2788048,929349.3333333334,64
borrowed_ready,large_utf8_tcp,step2,5,14,2805410,200386.42857142858,64
borrowed_ready,large_utf8_tcp,step1,5,15,2945458,196363.86666666667,64
borrowed_ready,large_utf8_tcp,step1,6,15,2815914,187727.6,64
borrowed_ready,large_utf8_tcp,baseline,6,3,2695002,898334,64
borrowed_ready,large_utf8_tcp,step2,6,14,2641171,188655.07142857142,64
borrowed_ready,large_utf8_tcp,core,6,3,2696281,898760.3333333334,64
borrowed_ready,large_utf8_tcp,baseline,7,3,2708199,902733,64
borrowed_ready,large_utf8_tcp,core,7,3,2681434,893811.3333333334,64
borrowed_ready,large_utf8_tcp,step1,7,15,2809882,187325.46666666667,64
borrowed_ready,large_utf8_tcp,step2,7,14,2813339,200952.7857142857,64
borrowed_ready,large_utf8_tcp,baseline,8,3,2697757,899252.3333333334,64
borrowed_ready,large_utf8_tcp,step2,8,14,2716752,194053.7142857143,64
borrowed_ready,large_utf8_tcp,core,8,3,2701596,900532,64
borrowed_ready,large_utf8_tcp,step1,8,15,2947389,196492.6,64
borrowed_ready,large_utf8_tcp,core,9,3,2729262,909754,64
borrowed_ready,large_utf8_tcp,step1,9,15,2888534,192568.93333333332,64
borrowed_ready,large_utf8_tcp,baseline,9,3,2698916,899638.6666666666,64
borrowed_ready,large_utf8_tcp,step2,9,14,2694847,192489.07142857142,64
borrowed_ready,large_utf8_tcp,step1,10,15,2952420,196828,64
borrowed_ready,large_utf8_tcp,step2,10,14,2731331,195095.07142857142,64
borrowed_ready,large_utf8_tcp,core,10,3,2682091,894030.3333333334,64
borrowed_ready,large_utf8_tcp,baseline,10,3,2687613,895871,64
borrowed_ready,large_utf8_tcp,step2,11,14,2691582,192255.85714285713,64
borrowed_ready,large_utf8_tcp,core,11,3,2908840,969613.3333333334,64
borrowed_ready,large_utf8_tcp,baseline,11,3,2675561,891853.6666666666,64
borrowed_ready,large_utf8_tcp,step1,11,15,2840944,189396.26666666666,64
borrowed_ready,large_utf8_tcp,step1,12,15,2801388,186759.2,64
borrowed_ready,large_utf8_tcp,step2,12,14,2647660,189118.57142857142,64
borrowed_ready,large_utf8_tcp,core,12,3,2685239,895079.6666666666,64
borrowed_ready,large_utf8_tcp,baseline,12,3,2712142,904047.3333333334,64
borrowed_ready,large_utf8_tcp,step2,13,14,2740023,195715.92857142858,64
borrowed_ready,large_utf8_tcp,core,13,3,2703842,901280.6666666666,64
borrowed_ready,large_utf8_tcp,step1,13,15,2868547,191236.46666666667,64
borrowed_ready,large_utf8_tcp,baseline,13,3,2702385,900795,64
borrowed_ready,large_utf8_tcp,step2,14,14,2776891,198349.35714285713,64
borrowed_ready,large_utf8_tcp,core,14,3,2706729,902243,64
borrowed_ready,large_utf8_tcp,baseline,14,3,2688032,896010.6666666666,64
borrowed_ready,large_utf8_tcp,step1,14,15,2871357,191423.8,64
borrowed_ready,large_utf8_tcp,step2,15,14,2668670,190619.2857142857,64
borrowed_ready,large_utf8_tcp,baseline,15,3,2685479,895159.6666666666,64
borrowed_ready,large_utf8_tcp,step1,15,15,2844672,189644.8,64
borrowed_ready,large_utf8_tcp,core,15,3,2694341,898113.6666666666,64
borrowed_ready,large_utf8_tcp,step1,16,15,2878995,191933,64
borrowed_ready,large_utf8_tcp,step2,16,14,2754140,196724.2857142857,64
borrowed_ready,large_utf8_tcp,core,16,3,2739852,913284,64
borrowed_ready,large_utf8_tcp,baseline,16,3,2686874,895624.6666666666,64
borrowed_ready,large_utf8_tcp,step2,17,14,2640025,188573.2142857143,64
borrowed_ready,large_utf8_tcp,core,17,3,2693178,897726,64
borrowed_ready,large_utf8_tcp,step1,17,15,2818554,187903.6,64
borrowed_ready,large_utf8_tcp,baseline,17,3,2709186,903062,64
borrowed_ready,large_utf8_tcp,core,18,3,2679133,893044.3333333334,64
borrowed_ready,large_utf8_tcp,step1,18,15,2817500,187833.33333333334,64
borrowed_ready,large_utf8_tcp,step2,18,14,2698026,192716.14285714287,64
borrowed_ready,large_utf8_tcp,baseline,18,3,2713199,904399.6666666666,64
borrowed_ready,large_utf8_tcp,step1,19,15,2938713,195914.2,64
borrowed_ready,large_utf8_tcp,baseline,19,3,2691004,897001.3333333334,64
borrowed_ready,large_utf8_tcp,step2,19,14,2685554,191825.2857142857,64
borrowed_ready,large_utf8_tcp,core,19,3,2711530,903843.3333333334,64
borrowed_ready,large_utf8_tcp,step1,20,15,2930512,195367.46666666667,64
borrowed_ready,large_utf8_tcp,core,20,3,2872346,957448.6666666666,64
borrowed_ready,large_utf8_tcp,baseline,20,3,2681988,893996,64
borrowed_ready,large_utf8_tcp,step2,20,14,2697519,192679.92857142858,64
borrowed_ready,large_utf8_tcp,baseline,21,3,2705267,901755.6666666666,64
borrowed_ready,large_utf8_tcp,step1,21,15,2890223,192681.53333333333,64
borrowed_ready,large_utf8_tcp,core,21,3,2733584,911194.6666666666,64
borrowed_ready,large_utf8_tcp,step2,21,14,2753727,196694.7857142857,64
borrowed_ready,large_utf8_tcp,core,22,3,2695717,898572.3333333334,64
borrowed_ready,large_utf8_tcp,step1,22,15,2930084,195338.93333333332,64
borrowed_ready,large_utf8_tcp,step2,22,14,2632156,188011.14285714287,64
borrowed_ready,large_utf8_tcp,baseline,22,3,2684637,894879,64
borrowed_ready,large_utf8_tcp,step1,23,15,2905229,193681.93333333332,64
borrowed_ready,large_utf8_tcp,baseline,23,3,2709488,903162.6666666666,64
borrowed_ready,large_utf8_tcp,step2,23,14,2646822,189058.7142857143,64
borrowed_ready,large_utf8_tcp,core,23,3,2680630,893543.3333333334,64
borrowed_ready,large_utf8_tcp,baseline,24,3,2744839,914946.3333333334,64
borrowed_ready,large_utf8_tcp,step2,24,14,2634828,188202,64
borrowed_ready,large_utf8_tcp,step1,24,15,2924284,194952.26666666666,64
borrowed_ready,large_utf8_tcp,core,24,3,2731766,910588.6666666666,64
borrowed_ready,large_utf8_tcp,core,25,3,2724242,908080.6666666666,64
borrowed_ready,large_utf8_tcp,step1,25,15,3020618,201374.53333333333,64
borrowed_ready,large_utf8_tcp,baseline,25,3,2689154,896384.6666666666,64
borrowed_ready,large_utf8_tcp,step2,25,14,2668946,190639,64
borrowed_ready,large_utf8_tcp,core,26,3,2705940,901980,64
borrowed_ready,large_utf8_tcp,step2,26,14,2694431,192459.35714285713,64
borrowed_ready,large_utf8_tcp,step1,26,15,2835916,189061.06666666668,64
borrowed_ready,large_utf8_tcp,baseline,26,3,2682353,894117.6666666666,64
borrowed_ready,large_utf8_tcp,baseline,27,3,2710376,903458.6666666666,64
borrowed_ready,large_utf8_tcp,step1,27,15,2818768,187917.86666666667,64
borrowed_ready,large_utf8_tcp,step2,27,14,2638296,188449.7142857143,64
borrowed_ready,large_utf8_tcp,core,27,3,2696066,898688.6666666666,64
borrowed_ready,large_utf8_tcp,step2,28,14,2643979,188855.64285714287,64
borrowed_ready,large_utf8_tcp,step1,28,15,2816793,187786.2,64
borrowed_ready,large_utf8_tcp,core,28,3,2680209,893403,64
borrowed_ready,large_utf8_tcp,baseline,28,3,2673132,891044,64
borrowed_ready,large_utf8_tcp,step1,29,15,2879199,191946.6,64
borrowed_ready,large_utf8_tcp,baseline,29,3,2712964,904321.3333333334,64
borrowed_ready,large_utf8_tcp,core,29,3,2854899,951633,64
borrowed_ready,large_utf8_tcp,step2,29,14,2787510,199107.85714285713,64
borrowed_ready,large_utf8_tcp,step1,30,15,2819410,187960.66666666666,64
borrowed_ready,large_utf8_tcp,step2,30,14,2712627,193759.07142857142,64
borrowed_ready,large_utf8_tcp,baseline,30,3,2721021,907007,64
borrowed_ready,large_utf8_tcp,core,30,3,2677428,892476,64
borrowed_ready,mixed_json_tcp,baseline,0,4,2478430,619607.5,10010
borrowed_ready,mixed_json_tcp,step2,0,6,2980184,496697.3333333333,10010
borrowed_ready,mixed_json_tcp,step1,0,4,2431402,607850.5,10010
borrowed_ready,mixed_json_tcp,core,0,5,2700030,540006,10010
borrowed_ready,mixed_json_tcp,step2,1,6,2865894,477649,10010
borrowed_ready,mixed_json_tcp,baseline,1,4,2440723,610180.75,10010
borrowed_ready,mixed_json_tcp,core,1,5,2703126,540625.2,10010
borrowed_ready,mixed_json_tcp,step1,1,4,2436233,609058.25,10010
borrowed_ready,mixed_json_tcp,step1,2,4,2413607,603401.75,10010
borrowed_ready,mixed_json_tcp,baseline,2,4,2499564,624891,10010
borrowed_ready,mixed_json_tcp,core,2,5,2700538,540107.6,10010
borrowed_ready,mixed_json_tcp,step2,2,6,2849276,474879.3333333333,10010
borrowed_ready,mixed_json_tcp,step2,3,6,2843014,473835.6666666667,10010
borrowed_ready,mixed_json_tcp,core,3,5,2692485,538497,10010
borrowed_ready,mixed_json_tcp,step1,3,4,2441401,610350.25,10010
borrowed_ready,mixed_json_tcp,baseline,3,4,2421073,605268.25,10010
borrowed_ready,mixed_json_tcp,baseline,4,4,2418201,604550.25,10010
borrowed_ready,mixed_json_tcp,core,4,5,2705246,541049.2,10010
borrowed_ready,mixed_json_tcp,step1,4,4,2438810,609702.5,10010
borrowed_ready,mixed_json_tcp,step2,4,6,2883446,480574.3333333333,10010
borrowed_ready,mixed_json_tcp,core,5,5,2706912,541382.4,10010
borrowed_ready,mixed_json_tcp,baseline,5,4,2471202,617800.5,10010
borrowed_ready,mixed_json_tcp,step2,5,6,2932784,488797.3333333333,10010
borrowed_ready,mixed_json_tcp,step1,5,4,2429664,607416,10010
borrowed_ready,mixed_json_tcp,step1,6,4,2470302,617575.5,10010
borrowed_ready,mixed_json_tcp,baseline,6,4,2466378,616594.5,10010
borrowed_ready,mixed_json_tcp,step2,6,6,2929698,488283,10010
borrowed_ready,mixed_json_tcp,core,6,5,2735011,547002.2,10010
borrowed_ready,mixed_json_tcp,baseline,7,4,2423003,605750.75,10010
borrowed_ready,mixed_json_tcp,core,7,5,2700933,540186.6,10010
borrowed_ready,mixed_json_tcp,step1,7,4,2436393,609098.25,10010
borrowed_ready,mixed_json_tcp,step2,7,6,2832326,472054.3333333333,10010
borrowed_ready,mixed_json_tcp,baseline,8,4,2453403,613350.75,10010
borrowed_ready,mixed_json_tcp,step2,8,6,2885746,480957.6666666667,10010
borrowed_ready,mixed_json_tcp,core,8,5,2708391,541678.2,10010
borrowed_ready,mixed_json_tcp,step1,8,4,2443307,610826.75,10010
borrowed_ready,mixed_json_tcp,core,9,5,2719441,543888.2,10010
borrowed_ready,mixed_json_tcp,step1,9,4,2448085,612021.25,10010
borrowed_ready,mixed_json_tcp,baseline,9,4,2462058,615514.5,10010
borrowed_ready,mixed_json_tcp,step2,9,6,2823229,470538.1666666667,10010
borrowed_ready,mixed_json_tcp,step1,10,4,2420495,605123.75,10010
borrowed_ready,mixed_json_tcp,step2,10,6,2844957,474159.5,10010
borrowed_ready,mixed_json_tcp,core,10,5,2707656,541531.2,10010
borrowed_ready,mixed_json_tcp,baseline,10,4,2444846,611211.5,10010
borrowed_ready,mixed_json_tcp,step2,11,6,2842745,473790.8333333333,10010
borrowed_ready,mixed_json_tcp,core,11,5,2749961,549992.2,10010
borrowed_ready,mixed_json_tcp,baseline,11,4,2467501,616875.25,10010
borrowed_ready,mixed_json_tcp,step1,11,4,2484437,621109.25,10010
borrowed_ready,mixed_json_tcp,step1,12,4,2425478,606369.5,10010
borrowed_ready,mixed_json_tcp,step2,12,6,2917470,486245,10010
borrowed_ready,mixed_json_tcp,core,12,5,2712687,542537.4,10010
borrowed_ready,mixed_json_tcp,baseline,12,4,2457357,614339.25,10010
borrowed_ready,mixed_json_tcp,step2,13,6,2833982,472330.3333333333,10010
borrowed_ready,mixed_json_tcp,core,13,5,2720594,544118.8,10010
borrowed_ready,mixed_json_tcp,step1,13,4,2435169,608792.25,10010
borrowed_ready,mixed_json_tcp,baseline,13,4,2425293,606323.25,10010
borrowed_ready,mixed_json_tcp,step2,14,6,2841642,473607,10010
borrowed_ready,mixed_json_tcp,core,14,5,2773416,554683.2,10010
borrowed_ready,mixed_json_tcp,baseline,14,4,2426285,606571.25,10010
borrowed_ready,mixed_json_tcp,step1,14,4,2427690,606922.5,10010
borrowed_ready,mixed_json_tcp,step2,15,6,2900312,483385.3333333333,10010
borrowed_ready,mixed_json_tcp,baseline,15,4,2450657,612664.25,10010
borrowed_ready,mixed_json_tcp,step1,15,4,2410821,602705.25,10010
borrowed_ready,mixed_json_tcp,core,15,5,2729373,545874.6,10010
borrowed_ready,mixed_json_tcp,step1,16,4,2558156,639539,10010
borrowed_ready,mixed_json_tcp,step2,16,6,2880627,480104.5,10010
borrowed_ready,mixed_json_tcp,core,16,5,2756592,551318.4,10010
borrowed_ready,mixed_json_tcp,baseline,16,4,2405667,601416.75,10010
borrowed_ready,mixed_json_tcp,step2,17,6,2926101,487683.5,10010
borrowed_ready,mixed_json_tcp,core,17,5,2919152,583830.4,10010
borrowed_ready,mixed_json_tcp,step1,17,4,2443577,610894.25,10010
borrowed_ready,mixed_json_tcp,baseline,17,4,2413984,603496,10010
borrowed_ready,mixed_json_tcp,core,18,5,2719161,543832.2,10010
borrowed_ready,mixed_json_tcp,step1,18,4,2453183,613295.75,10010
borrowed_ready,mixed_json_tcp,step2,18,6,2814550,469091.6666666667,10010
borrowed_ready,mixed_json_tcp,baseline,18,4,2437234,609308.5,10010
borrowed_ready,mixed_json_tcp,step1,19,4,2494506,623626.5,10010
borrowed_ready,mixed_json_tcp,baseline,19,4,2427270,606817.5,10010
borrowed_ready,mixed_json_tcp,step2,19,6,2849325,474887.5,10010
borrowed_ready,mixed_json_tcp,core,19,5,2703961,540792.2,10010
borrowed_ready,mixed_json_tcp,step1,20,4,2496297,624074.25,10010
borrowed_ready,mixed_json_tcp,core,20,5,2685913,537182.6,10010
borrowed_ready,mixed_json_tcp,baseline,20,4,2443011,610752.75,10010
borrowed_ready,mixed_json_tcp,step2,20,6,2865676,477612.6666666667,10010
borrowed_ready,mixed_json_tcp,baseline,21,4,2455499,613874.75,10010
borrowed_ready,mixed_json_tcp,step1,21,4,2420160,605040,10010
borrowed_ready,mixed_json_tcp,core,21,5,2755936,551187.2,10010
borrowed_ready,mixed_json_tcp,step2,21,6,2829732,471622,10010
borrowed_ready,mixed_json_tcp,core,22,5,2717778,543555.6,10010
borrowed_ready,mixed_json_tcp,step1,22,4,2453052,613263,10010
borrowed_ready,mixed_json_tcp,step2,22,6,2913661,485610.1666666667,10010
borrowed_ready,mixed_json_tcp,baseline,22,4,2411153,602788.25,10010
borrowed_ready,mixed_json_tcp,step1,23,4,2426307,606576.75,10010
borrowed_ready,mixed_json_tcp,baseline,23,4,2447670,611917.5,10010
borrowed_ready,mixed_json_tcp,step2,23,6,2853915,475652.5,10010
borrowed_ready,mixed_json_tcp,core,23,5,2699376,539875.2,10010
borrowed_ready,mixed_json_tcp,baseline,24,4,2427061,606765.25,10010
borrowed_ready,mixed_json_tcp,step2,24,6,2914359,485726.5,10010
borrowed_ready,mixed_json_tcp,step1,24,4,2441958,610489.5,10010
borrowed_ready,mixed_json_tcp,core,24,5,2718918,543783.6,10010
borrowed_ready,mixed_json_tcp,core,25,5,2752722,550544.4,10010
borrowed_ready,mixed_json_tcp,step1,25,4,2425515,606378.75,10010
borrowed_ready,mixed_json_tcp,baseline,25,4,2551848,637962,10010
borrowed_ready,mixed_json_tcp,step2,25,6,2814551,469091.8333333333,10010
borrowed_ready,mixed_json_tcp,core,26,5,2710475,542095,10010
borrowed_ready,mixed_json_tcp,step2,26,6,3065374,510895.6666666667,10010
borrowed_ready,mixed_json_tcp,step1,26,4,2454632,613658,10010
borrowed_ready,mixed_json_tcp,baseline,26,4,2969607,742401.75,10010
borrowed_ready,mixed_json_tcp,baseline,27,4,3815661,953915.25,10010
borrowed_ready,mixed_json_tcp,step1,27,4,2966165,741541.25,10010
borrowed_ready,mixed_json_tcp,step2,27,6,3355396,559232.6666666666,10010
borrowed_ready,mixed_json_tcp,core,27,5,3837865,767573,10010
borrowed_ready,mixed_json_tcp,step2,28,6,3603063,600510.5,10010
borrowed_ready,mixed_json_tcp,step1,28,4,3187179,796794.75,10010
borrowed_ready,mixed_json_tcp,core,28,5,3415184,683036.8,10010
borrowed_ready,mixed_json_tcp,baseline,28,4,2858994,714748.5,10010
