mode,scenario,variant,reference,rounds,ratio_median,ratio_p10,ratio_p90
bytes_tokio,json_metadata_after_tcp,baseline,step2,31,0.9775687542238417,0.9335763834580841,0.9925817706284704
bytes_tokio,json_metadata_after_tcp,baseline,core,31,0.9819524790815075,0.9384902490424137,1.005869042277139
bytes_tokio,json_metadata_after_tcp,core,baseline,31,1.0183792202809792,0.9941652023966735,1.0655411721329524
bytes_tokio,json_metadata_after_tcp,core,step1,31,0.9717415649609942,0.9413386721126018,1.0242270087505383
bytes_tokio,json_metadata_after_tcp,core,step2,31,0.9925926682706634,0.965034099472432,1.039189057094188
bytes_tokio,json_metadata_after_tcp,original,baseline,31,0.9969461785281631,0.9585243848119162,1.017669910314523
bytes_tokio,json_metadata_after_tcp,original,step1,31,0.958266251767808,0.9318895794208777,0.978103200008614
bytes_tokio,json_metadata_after_tcp,original,step2,31,0.9753236946637723,0.9420344453715593,0.9943670936600836
bytes_tokio,json_metadata_after_tcp,original,core,31,0.9804664064105199,0.9045087821787673,1.008389270830626
bytes_tokio,json_metadata_after_tcp,step1,baseline,31,1.0422957377028614,1.0074167037041526,1.0872939525817888
bytes_tokio,json_metadata_after_tcp,step1,step2,31,1.0194031338890763,0.9633360336663744,1.0445620117993055
bytes_tokio,json_metadata_after_tcp,step1,core,31,1.0290801958647722,0.9763460555681959,1.062316921237016
bytes_tokio,json_metadata_after_tcp,step2,baseline,31,1.0229459520665307,1.0074736707755902,1.071149632444508
bytes_tokio,json_metadata_after_tcp,step2,step1,31,0.9809661818332338,0.9573390461304012,1.0380593739383812
bytes_tokio,json_metadata_after_tcp,step2,core,31,1.0074626097553612,0.9622888089259045,1.0362328134795271
bytes_tokio,keepalive_4b_chunks,baseline,step1,31,1.000063706445788,0.9769213463024304,1.0323413029871904
bytes_tokio,keepalive_4b_chunks,baseline,step2,31,0.9768181872914402,0.9451221226850922,0.9934452354927968
bytes_tokio,keepalive_4b_chunks,baseline,core,31,1.062512321169292,1.0321420873035165,1.0702130278915014
bytes_tokio,keepalive_4b_chunks,core,baseline,31,0.9411655564610325,0.934393409478641,0.9688588541259002
bytes_tokio,keepalive_4b_chunks,core,step1,31,0.9412255147735328,0.9243247264138365,0.9669133282723907
bytes_tokio,keepalive_4b_chunks,core,step2,31,0.9193476328034054,0.9137678823061018,0.9411332720434681
bytes_tokio,keepalive_4b_chunks,original,baseline,31,1.0007745051650343,0.988482871127927,1.0267870266549068
bytes_tokio,keepalive_4b_chunks,original,step1,31,1.00065798643966,0.988930736193381,1.0226694857920922
bytes_tokio,keepalive_4b_chunks,original,step2,31,0.9791427917286333,0.9677071713085854,1.0036526915808557
bytes_tokio,keepalive_4b_chunks,original,core,31,1.0610771114247277,1.0525485832616508,1.085976201298481
bytes_tokio,keepalive_4b_chunks,step1,baseline,31,0.9999362976124647,0.9686718889444728,1.023623860595247
bytes_tokio,keepalive_4b_chunks,step1,step2,31,0.9813329561961784,0.9652415815081961,0.9924826590952316
bytes_tokio,keepalive_4b_chunks,step1,core,31,1.0624446365976479,1.0342188599124247,1.0818708744055412
bytes_tokio,keepalive_4b_chunks,step2,baseline,31,1.0237319626212522,1.0065980129281626,1.058064324173261
bytes_tokio,keepalive_4b_chunks,step2,step1,31,1.0190221307518075,1.0075742793447104,1.0360100716314913
bytes_tokio,keepalive_4b_chunks,step2,core,31,1.0877278238599015,1.0625487693456162,1.0943698277906986
bytes_tokio,keepalive_line_chunks,baseline,step1,31,1.0009728576219374,0.9787340639875576,1.019406253145537
bytes_tokio,keepalive_line_chunks,baseline,step2,31,0.9977093049152687,0.9808025474423919,1.0222856362289405
bytes_tokio,keepalive_line_chunks,baseline,core,31,1.0453247343550338,1.036092263427011,1.071290381512667
bytes_tokio,keepalive_line_chunks,core,baseline,31,0.9566405224468364,0.9334537276326473,0.9651650102012814
bytes_tokio,keepalive_line_chunks,core,step1,31,0.9498593773764282,0.9374022203061846,0.9698876090157578
bytes_tokio,keepalive_line_chunks,core,step2,31,0.9541669729124193,0.9304121383413055,0.9788433493350098
bytes_tokio,keepalive_line_chunks,original,baseline,31,1.001807919043414,0.9800365765722856,1.0148521486516433
bytes_tokio,keepalive_line_chunks,original,step1,31,0.9983614071416171,0.9724125413499064,1.0170350211639325
bytes_tokio,keepalive_line_chunks,original,step2,31,0.9973109156261127,0.9646763156561577,1.0302224540603226
bytes_tokio,keepalive_line_chunks,original,core,31,1.044742330338536,1.0277526387386713,1.0779995934760627
bytes_tokio,keepalive_line_chunks,step1,baseline,31,0.9990280879101471,0.9809631801986147,1.021728002319446
bytes_tokio,keepalive_line_chunks,step1,step2,31,1.0010548742062508,0.9749472385048666,1.021082862577725
bytes_tokio,keepalive_line_chunks,step1,core,31,1.0527874165563995,1.0310472994028663,1.0667779298339715
bytes_tokio,keepalive_line_chunks,step2,baseline,31,1.0022959544162273,0.9782001864849154,1.0195732082952564
bytes_tokio,keepalive_line_chunks,step2,step1,31,0.9989462373807556,0.9793524469458812,1.0256965305461587
bytes_tokio,keepalive_line_chunks,step2,core,31,1.048034598124565,1.0216139290105646,1.0747925126844888
bytes_tokio,keepalive_tcp_chunks,baseline,step1,31,1.023928121122665,1.009536452561557,1.0364508164882564
bytes_tokio,keepalive_tcp_chunks,baseline,step2,31,1.0278741863309688,1.0172785807247071,1.0369145489387093
bytes_tokio,keepalive_tcp_chunks,baseline,core,31,0.9398191039776537,0.9204315410960773,0.9538853341422635
bytes_tokio,keepalive_tcp_chunks,core,baseline,31,1.0640345527853594,1.048344034872077,1.0864469059906077
bytes_tokio,keepalive_tcp_chunks,core,step1,31,1.091196484016855,1.0666624137124059,1.1102550759406586
bytes_tokio,keepalive_tcp_chunks,core,step2,31,1.0943198424941138,1.0786654032581362,1.1157931351708676
bytes_tokio,keepalive_tcp_chunks,original,baseline,31,1.0285969518426776,1.0145270262050912,1.0351711961855434
bytes_tokio,keepalive_tcp_chunks,original,step1,31,1.05473291759969,1.0360924432212686,1.069659988605992
bytes_tokio,keepalive_tcp_chunks,original,step2,31,1.0569477040790454,1.0463046956916577,1.069106583951344
bytes_tokio,keepalive_tcp_chunks,original,core,31,0.963664137671216,0.9506014464631245,0.9801071787219265
bytes_tokio,keepalive_tcp_chunks,step1,baseline,31,0.9766310538512903,0.96483111797648,0.9905536322761208
bytes_tokio,keepalive_tcp_chunks,step1,step2,31,1.002556460108535,0.995116696055985,1.0169071456781862
bytes_tokio,keepalive_tcp_chunks,step1,core,31,0.9164252402269962,0.9006939231083942,0.9375037379629845
bytes_tokio,keepalive_tcp_chunks,step2,baseline,31,0.972881713830691,0.9643996229231313,0.9830148977358808
bytes_tokio,keepalive_tcp_chunks,step2,step1,31,0.9974500587146401,0.9833739533151667,1.0049072676233546
bytes_tokio,keepalive_tcp_chunks,step2,core,31,0.9138096205226937,0.8962234741181343,0.9270715432046626
bytes_tokio,keepalive_whole_stream_chunk,baseline,step1,31,1.0009523155218973,0.9850330770866126,1.0218746198244855
bytes_tokio,keepalive_whole_stream_chunk,baseline,step2,31,1.0015944814158995,0.9912393216540489,1.0191520897535917
bytes_tokio,keepalive_whole_stream_chunk,baseline,core,31,0.8732711148427853,0.8427818659638845,0.8993244007039295
bytes_tokio,keepalive_whole_stream_chunk,core,baseline,31,1.1451197491858294,1.1119458108967892,1.1865466503082693
bytes_tokio,keepalive_whole_stream_chunk,core,step1,31,1.1438022780725035,1.1264509268277179,1.1807015480150933
bytes_tokio,keepalive_whole_stream_chunk,core,step2,31,1.1470771047261399,1.1240635681769187,1.1808820927967467
bytes_tokio,keepalive_whole_stream_chunk,original,baseline,31,0.9984962538006193,0.9793083559222642,1.0084588501838245
bytes_tokio,keepalive_whole_stream_chunk,original,step1,31,1.0000024184273104,0.9831179287140748,1.0098106125234603
bytes_tokio,keepalive_whole_stream_chunk,original,step2,31,0.9996394575675894,0.991805300489226,1.007798833921814
bytes_tokio,keepalive_whole_stream_chunk,original,core,31,0.8727812894546587,0.8449408231251282,0.8886309007051195
bytes_tokio,keepalive_whole_stream_chunk,step1,baseline,31,0.999048590520118,0.9785936362444909,1.0151943353594322
bytes_tokio,keepalive_whole_stream_chunk,step1,step2,31,1.0000602939594974,0.9908356250967397,1.013557553832082
bytes_tokio,keepalive_whole_stream_chunk,step1,core,31,0.8742769787844502,0.8469540856291116,0.8877439542050664
bytes_tokio,keepalive_whole_stream_chunk,step2,baseline,31,0.9984080569077762,0.9812078197688606,1.0088381061511285
bytes_tokio,keepalive_whole_stream_chunk,step2,step1,31,0.9999397096756452,0.98662379479012,1.0092491374665353
bytes_tokio,keepalive_whole_stream_chunk,step2,core,31,0.871780977826025,0.8468245950208679,0.8896294020291635
bytes_tokio,large_data_event_chunks,baseline,step1,31,1.1969549658428953,1.1744486900574864,1.2295221811857229
bytes_tokio,large_data_event_chunks,baseline,step2,31,1.1949578751808079,1.1780847698351673,1.2377884784563278
bytes_tokio,large_data_event_chunks,baseline,core,31,0.9762251313250512,0.9045789463372312,0.9960906334087817
bytes_tokio,large_data_event_chunks,core,baseline,31,1.0243538789486792,1.003924709720279,1.1054867063280016
bytes_tokio,large_data_event_chunks,core,step1,31,1.2273232598422756,1.2032125901643551,1.341198390416284
bytes_tokio,large_data_event_chunks,core,step2,31,1.2232063568938067,1.2052835412273721,1.3223660714976382
bytes_tokio,large_data_event_chunks,original,baseline,31,0.9985276134277113,0.9866439536723597,1.029871302545972
bytes_tokio,large_data_event_chunks,original,step1,31,1.1951152582510627,1.1670879184470393,1.2554914038733638
bytes_tokio,large_data_event_chunks,original,step2,31,1.1940871385669658,1.1797342982605143,1.2309325339630974
bytes_tokio,large_data_event_chunks,original,core,31,0.9741758263570257,0.9116441426190361,0.9862901750397255
bytes_tokio,large_data_event_chunks,step1,baseline,31,0.8354533199131684,0.8133240825599608,0.8514633363429885
bytes_tokio,large_data_event_chunks,step1,step2,31,0.9986730663786889,0.9765115248226951,1.0355618960200683
bytes_tokio,large_data_event_chunks,step1,core,31,0.8147812664517666,0.7456018491713353,0.8311083246422838
bytes_tokio,large_data_event_chunks,step2,baseline,31,0.8368495833785697,0.8078924771113729,0.8488353517547942
bytes_tokio,large_data_event_chunks,step2,step1,31,1.001328696713653,0.9656593235452735,1.024053454137748
bytes_tokio,large_data_event_chunks,step2,core,31,0.8175235473263777,0.7562202491080671,0.8296802916446312
bytes_tokio,large_data_tcp_chunks,baseline,step1,31,1.1613410015910228,1.1391028422675027,1.1826535005291217
bytes_tokio,large_data_tcp_chunks,baseline,step2,31,1.1541560741317973,1.1346922906494121,1.1859084734979568
bytes_tokio,large_data_tcp_chunks,baseline,core,31,1.2410442023007773,1.210502046247722,1.2752634860208847
bytes_tokio,large_data_tcp_chunks,core,baseline,31,0.8057730725030547,0.7841516760745891,0.8261035188662175
bytes_tokio,large_data_tcp_chunks,core,step1,31,0.9359247130265642,0.911099295030956,0.9552131224258732
bytes_tokio,large_data_tcp_chunks,core,step2,31,0.9328782289215602,0.9021996800748431,0.9513635877008638
bytes_tokio,large_data_tcp_chunks,original,baseline,31,0.9861015536668435,0.9656157371772186,0.9982321285982225
bytes_tokio,large_data_tcp_chunks,original,step1,31,1.142501549045365,1.1107107146754054,1.1662179738127998
bytes_tokio,large_data_tcp_chunks,original,step2,31,1.1390908560300137,1.095676732704739,1.1578801523360003
bytes_tokio,large_data_tcp_chunks,original,core,31,1.223352723535986,1.1923243228017215,1.2460504557885659
bytes_tokio,large_data_tcp_chunks,step1,baseline,31,0.86107353363914,0.8455562001487316,0.8778838599062714
bytes_tokio,large_data_tcp_chunks,step1,step2,31,0.99494212739923,0.9755831300284534,1.0168245617039968
bytes_tokio,large_data_tcp_chunks,step1,core,31,1.0684620099048683,1.0468867905210362,1.0975752099182818
bytes_tokio,large_data_tcp_chunks,step2,baseline,31,0.8664339446051439,0.8432353949292555,0.8812961965465329
bytes_tokio,large_data_tcp_chunks,step2,step1,31,1.0050835847246626,0.9834538205137352,1.0250279747773359
bytes_tokio,large_data_tcp_chunks,step2,core,31,1.0719512675904495,1.051122844018736,1.1084020778161257
bytes_tokio,large_json_base64_tcp,baseline,step1,31,1.1292588560693868,1.1117414805961154,1.1468294277794684
bytes_tokio,large_json_base64_tcp,baseline,step2,31,1.1248792768083609,1.0995942252046604,1.136380435083563
bytes_tokio,large_json_base64_tcp,baseline,core,31,1.2449551133214352,1.2227010943136982,1.263355962965204
bytes_tokio,large_json_base64_tcp,core,baseline,31,0.8032418111301092,0.7915425496175399,0.8178613764644578
bytes_tokio,large_json_base64_tcp,core,step1,31,0.9077344716687699,0.8946418025701734,0.927127564762143
bytes_tokio,large_json_base64_tcp,core,step2,31,0.9024907141231358,0.8865350684982971,0.9234204907830841
bytes_tokio,large_json_base64_tcp,original,baseline,31,0.9879097074393067,0.9729254904807508,1.0044333037425652
bytes_tokio,large_json_base64_tcp,original,step1,31,1.1153743567214762,1.0906153090591402,1.14624527223871
bytes_tokio,large_json_base64_tcp,original,step2,31,1.1093592245998312,1.0863613174414641,1.126064384913793
bytes_tokio,large_json_base64_tcp,original,core,31,1.2259815433418875,1.20281823724915,1.2547072310131782
bytes_tokio,large_json_base64_tcp,step1,baseline,31,0.8855365575619231,0.8719692534714908,0.8994896902324814
bytes_tokio,large_json_base64_tcp,step1,step2,31,0.9972827466628965,0.9624420961845415,1.0103849858560094
bytes_tokio,large_json_base64_tcp,step1,core,31,1.1016437418770824,1.0786002250472972,1.11776578863982
bytes_tokio,large_json_base64_tcp,step2,baseline,31,0.8889842853513286,0.8799869912635954,0.9094263839134626
bytes_tokio,large_json_base64_tcp,step2,step1,31,1.0027246569202124,0.9897217535876079,1.0390235464183781
bytes_tokio,large_json_base64_tcp,step2,core,31,1.1080446417352945,1.082930268476038,1.1279869635545283
bytes_tokio,large_json_escaped_tcp,baseline,step1,31,1.1541724857361502,1.092160468094055,1.1896050861301468
bytes_tokio,large_json_escaped_tcp,baseline,step2,31,1.1446022619640541,1.1198079682789548,1.179635680214499
bytes_tokio,large_json_escaped_tcp,baseline,core,31,1.232836138907408,1.1147278212775373,1.2699176927341107
bytes_tokio,large_json_escaped_tcp,core,baseline,31,0.8111378052936075,0.7874526087175125,0.8970799695785352
bytes_tokio,large_json_escaped_tcp,core,step1,31,0.9378190570800459,0.9138092621002454,1.0180615951469
bytes_tokio,large_json_escaped_tcp,core,step2,31,0.9344045605938124,0.9035912525610034,1.024822378919408
bytes_tokio,large_json_escaped_tcp,original,baseline,31,0.9910471530691704,0.9460766110990997,1.0266771085857156
bytes_tokio,large_json_escaped_tcp,original,step1,31,1.1450425078655992,1.0971268992368537,1.162985204133168
bytes_tokio,large_json_escaped_tcp,original,step2,31,1.1359543211544898,1.1094192228418702,1.2112467775129703
bytes_tokio,large_json_escaped_tcp,original,core,31,1.216909647193264,1.1179409759616266,1.2386669312379768
bytes_tokio,large_json_escaped_tcp,step1,baseline,31,0.8664216244612551,0.8406151013132073,0.9156163670207862
bytes_tokio,large_json_escaped_tcp,step1,step2,31,0.996359109510032,0.9675619731801092,1.0578285224367603
bytes_tokio,large_json_escaped_tcp,step1,core,31,1.0663037741134822,0.9822588385290245,1.0943202717180376
bytes_tokio,large_json_escaped_tcp,step2,baseline,31,0.8736659302805088,0.847719356723904,0.8930102556216947
bytes_tokio,large_json_escaped_tcp,step2,step1,31,1.0036541950138422,0.945332800912241,1.0335255288230025
bytes_tokio,large_json_escaped_tcp,step2,core,31,1.0702002560480888,0.9757788477008268,1.1066950871489185
bytes_tokio,large_json_utf8_tcp,baseline,step1,31,4.43590331805848,4.374942412260312,4.520206025590005
bytes_tokio,large_json_utf8_tcp,baseline,step2,31,4.449776682450207,4.337797527406185,4.55297581937218
bytes_tokio,large_json_utf8_tcp,baseline,core,31,1.0304920957186785,1.021538237261889,1.0399385178043412
bytes_tokio,large_json_utf8_tcp,core,baseline,31,0.970410160499666,0.9615953086451063,0.9789158775694783
bytes_tokio,large_json_utf8_tcp,core,step1,31,4.310731583512842,4.244725694317487,4.408341663222777
bytes_tokio,large_json_utf8_tcp,core,step2,31,4.313805763308014,4.217827520237301,4.399759359637945
bytes_tokio,large_json_utf8_tcp,original,baseline,31,0.9975323775565743,0.9874544951465418,1.0043262134847493
bytes_tokio,large_json_utf8_tcp,original,step1,31,4.426932493087698,4.349057873256032,4.4975517642510905
bytes_tokio,large_json_utf8_tcp,original,step2,31,4.435438820568773,4.34415580371754,4.495112872654515
bytes_tokio,large_json_utf8_tcp,original,core,31,1.0276171370198521,1.0142767633801213,1.038851358824284
bytes_tokio,large_json_utf8_tcp,step1,baseline,31,0.2254332270789173,0.22122885424663227,0.22857443727661558
bytes_tokio,large_json_utf8_tcp,step1,step2,31,1.0002726108354476,0.982492856099302,1.0155972799774864
bytes_tokio,large_json_utf8_tcp,step1,core,31,0.23197918511666962,0.22684267155212662,0.23558648355975587
bytes_tokio,large_json_utf8_tcp,step2,baseline,31,0.22473037892979472,0.2196365717000211,0.23053173728879797
bytes_tokio,large_json_utf8_tcp,step2,step1,31,0.9997274634609661,0.9846422590085786,1.0178191055456676
bytes_tokio,large_json_utf8_tcp,step2,core,31,0.23181386804795695,0.22728515772332825,0.2370888793346719
bytes_tokio,large_utf8_event,baseline,step1,31,5.050199553609283,4.9803054487902525,5.920295136797343
bytes_tokio,large_utf8_event,baseline,step2,31,5.056841299210917,4.973418780327348,5.8902832420397475
bytes_tokio,large_utf8_event,baseline,core,31,1.003616449028577,0.9870498424127945,1.033763930524726
bytes_tokio,large_utf8_event,core,baseline,31,0.9963965825469706,0.9673388386576925,1.013120064489904
bytes_tokio,large_utf8_event,core,step1,31,5.027431206157965,4.936956844659164,5.73812458471709
bytes_tokio,large_utf8_event,core,step2,31,5.0238717380628986,5.000149506444912,5.709487186493996
bytes_tokio,large_utf8_event,original,baseline,31,1.0017969354518417,0.9806860085777918,1.041648482297859
bytes_tokio,large_utf8_event,original,step1,31,5.059550575531654,4.98737911957706,5.805950607308298
bytes_tokio,large_utf8_event,original,step2,31,5.06833104522263,4.982287583134315,5.776518362028615
bytes_tokio,large_utf8_event,original,core,31,1.0065921620092666,0.9880264153686549,1.0623688772062143
bytes_tokio,large_utf8_event,step1,baseline,31,0.19801197742479676,0.16891049802307026,0.20079089732195166
bytes_tokio,large_utf8_event,step1,step2,31,0.9995364584852959,0.9855561666131034,1.0169231142328192
bytes_tokio,large_utf8_event,step1,core,31,0.19890873867654854,0.17427296762837777,0.20255392774636208
bytes_tokio,large_utf8_event,step2,baseline,31,0.19775190496012654,0.16977112286602195,0.20106893148744262
bytes_tokio,large_utf8_event,step2,step1,31,1.0004637564850876,0.9833585115767711,1.0146555152067418
bytes_tokio,large_utf8_event,step2,core,31,0.1990496676942591,0.17514707842160276,0.19999401992101556
bytes_tokio,large_utf8_tcp,baseline,step1,31,3.982502957209777,3.9365696729926234,4.049135156198566
bytes_tokio,large_utf8_tcp,baseline,step2,31,3.9918448353126874,3.924674637064695,4.052613366407851
bytes_tokio,large_utf8_tcp,baseline,core,31,1.0302191499318474,1.0209393893986962,1.043291134431557
bytes_tokio,large_utf8_tcp,core,baseline,31,0.9706672605203984,0.958505221598433,0.9794900758888058
bytes_tokio,large_utf8_tcp,core,step1,31,3.875898673167179,3.8143786366670294,3.946109048075743
bytes_tokio,large_utf8_tcp,core,step2,31,3.873432069045985,3.7966829116772023,3.951836918038873
bytes_tokio,large_utf8_tcp,original,baseline,31,0.9987366357532792,0.9873516380476061,1.0108476620478342
bytes_tokio,large_utf8_tcp,original,step1,31,3.9811571587066705,3.9218470742973355,4.042295245694504
bytes_tokio,large_utf8_tcp,original,step2,31,3.97863856142445,3.9212458080558728,4.057841948292761
bytes_tokio,large_utf8_tcp,original,core,31,1.02934087268368,1.0177398225910774,1.0417991271081415
bytes_tokio,large_utf8_tcp,step1,baseline,31,0.25109836972992994,0.24696631784917403,0.2540282741242045
bytes_tokio,large_utf8_tcp,step1,step2,31,1.003136817162337,0.9755503835139335,1.017120254906941
bytes_tokio,large_utf8_tcp,step1,core,31,0.25800468080422057,0.25341418288671824,0.2621658978443187
bytes_tokio,large_utf8_tcp,step2,baseline,31,0.25051073908329113,0.24675435566812495,0.25479819156369876
bytes_tokio,large_utf8_tcp,step2,step1,31,0.9968729916909936,0.9831679146842797,1.0250623821170557
bytes_tokio,large_utf8_tcp,step2,core,31,0.25816897835678243,0.2530468793981147,0.26338781069242506
bytes_tokio,medium_data_10b_chunks,baseline,step1,31,0.9988035040822294,0.9555635934656123,1.0242794392506422
bytes_tokio,medium_data_10b_chunks,baseline,step2,31,1.0005467895292928,0.9684194766941308,1.0208991145990585
bytes_tokio,medium_data_10b_chunks,baseline,core,31,1.0351153003113878,0.9972042560269132,1.0555311432187995
bytes_tokio,medium_data_10b_chunks,core,baseline,31,0.9660759527940277,0.947390331800671,1.0028035820707641
bytes_tokio,medium_data_10b_chunks,core,step1,31,0.9644784386784202,0.9250102802191521,0.9934177404089711
