mode,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
bytes_tokio,small_data_whole_stream_chunk,baseline,18,1,3702786,3702786,100000
bytes_tokio,small_data_whole_stream_chunk,original,18,1,3670364,3670364,100000
bytes_tokio,small_data_whole_stream_chunk,core,18,1,3016844,3016844,100000
bytes_tokio,small_data_whole_stream_chunk,step1,18,1,3674781,3674781,100000
bytes_tokio,small_data_whole_stream_chunk,step2,18,1,3821279,3821279,100000
bytes_tokio,small_data_whole_stream_chunk,step1,19,1,3733971,3733971,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,19,1,3666604,3666604,100000
bytes_tokio,small_data_whole_stream_chunk,original,19,1,3698549,3698549,100000
bytes_tokio,small_data_whole_stream_chunk,step2,19,1,3824681,3824681,100000
bytes_tokio,small_data_whole_stream_chunk,core,19,1,3060014,3060014,100000
bytes_tokio,small_data_whole_stream_chunk,core,20,1,3009402,3009402,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,20,1,3676658,3676658,100000
bytes_tokio,small_data_whole_stream_chunk,step1,20,1,3696837,3696837,100000
bytes_tokio,small_data_whole_stream_chunk,step2,20,1,3802377,3802377,100000
bytes_tokio,small_data_whole_stream_chunk,original,20,1,3717816,3717816,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,21,1,3678614,3678614,100000
bytes_tokio,small_data_whole_stream_chunk,original,21,1,3708979,3708979,100000
bytes_tokio,small_data_whole_stream_chunk,step1,21,1,3699245,3699245,100000
bytes_tokio,small_data_whole_stream_chunk,step2,21,1,3807427,3807427,100000
bytes_tokio,small_data_whole_stream_chunk,core,21,1,3017152,3017152,100000
bytes_tokio,small_data_whole_stream_chunk,step2,22,1,3818148,3818148,100000
bytes_tokio,small_data_whole_stream_chunk,step1,22,1,3678454,3678454,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,22,1,3717953,3717953,100000
bytes_tokio,small_data_whole_stream_chunk,core,22,1,3037985,3037985,100000
bytes_tokio,small_data_whole_stream_chunk,original,22,1,3682640,3682640,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,23,1,3679326,3679326,100000
bytes_tokio,small_data_whole_stream_chunk,step2,23,1,3764748,3764748,100000
bytes_tokio,small_data_whole_stream_chunk,core,23,1,2990318,2990318,100000
bytes_tokio,small_data_whole_stream_chunk,original,23,1,3690494,3690494,100000
bytes_tokio,small_data_whole_stream_chunk,step1,23,1,3671157,3671157,100000
bytes_tokio,small_data_whole_stream_chunk,step2,24,1,3810266,3810266,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,24,1,3710946,3710946,100000
bytes_tokio,small_data_whole_stream_chunk,step1,24,1,3687785,3687785,100000
bytes_tokio,small_data_whole_stream_chunk,original,24,1,3702238,3702238,100000
bytes_tokio,small_data_whole_stream_chunk,core,24,1,3003132,3003132,100000
bytes_tokio,small_data_whole_stream_chunk,step1,25,1,3665376,3665376,100000
bytes_tokio,small_data_whole_stream_chunk,original,25,1,3686013,3686013,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,25,1,3689275,3689275,100000
bytes_tokio,small_data_whole_stream_chunk,core,25,1,3090094,3090094,100000
bytes_tokio,small_data_whole_stream_chunk,step2,25,1,3782427,3782427,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,26,1,3662501,3662501,100000
bytes_tokio,small_data_whole_stream_chunk,original,26,1,3702759,3702759,100000
bytes_tokio,small_data_whole_stream_chunk,step1,26,1,3735155,3735155,100000
bytes_tokio,small_data_whole_stream_chunk,core,26,1,3003306,3003306,100000
bytes_tokio,small_data_whole_stream_chunk,step2,26,1,3762034,3762034,100000
bytes_tokio,small_data_whole_stream_chunk,original,27,1,3732176,3732176,100000
bytes_tokio,small_data_whole_stream_chunk,core,27,1,3006038,3006038,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,27,1,3684657,3684657,100000
bytes_tokio,small_data_whole_stream_chunk,step1,27,1,3730820,3730820,100000
bytes_tokio,small_data_whole_stream_chunk,step2,27,1,5335291,5335291,100000
bytes_tokio,small_data_whole_stream_chunk,step2,28,1,5366210,5366210,100000
bytes_tokio,small_data_whole_stream_chunk,core,28,1,4312252,4312252,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,28,1,5213133,5213133,100000
bytes_tokio,small_data_whole_stream_chunk,step1,28,1,3795645,3795645,100000
bytes_tokio,small_data_whole_stream_chunk,original,28,1,3683518,3683518,100000
bytes_tokio,small_data_whole_stream_chunk,original,29,1,3693775,3693775,100000
bytes_tokio,small_data_whole_stream_chunk,step1,29,1,3690181,3690181,100000
bytes_tokio,small_data_whole_stream_chunk,core,29,1,2987471,2987471,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,29,1,3665684,3665684,100000
bytes_tokio,small_data_whole_stream_chunk,step2,29,1,3805248,3805248,100000
bytes_tokio,small_data_whole_stream_chunk,step2,30,1,3815128,3815128,100000
bytes_tokio,small_data_whole_stream_chunk,baseline,30,1,3656897,3656897,100000
bytes_tokio,small_data_whole_stream_chunk,core,30,1,3053222,3053222,100000
bytes_tokio,small_data_whole_stream_chunk,step1,30,1,3678095,3678095,100000
bytes_tokio,small_data_whole_stream_chunk,original,30,1,3711370,3711370,100000
bytes_tokio,small_data_tcp_chunks,step2,0,1,3801967,3801967,100000
bytes_tokio,small_data_tcp_chunks,step1,0,1,3711808,3711808,100000
bytes_tokio,small_data_tcp_chunks,baseline,0,1,3732491,3732491,100000
bytes_tokio,small_data_tcp_chunks,original,0,1,3727964,3727964,100000
bytes_tokio,small_data_tcp_chunks,core,0,1,3104397,3104397,100000
bytes_tokio,small_data_tcp_chunks,step1,1,1,3721319,3721319,100000
bytes_tokio,small_data_tcp_chunks,baseline,1,1,3709222,3709222,100000
bytes_tokio,small_data_tcp_chunks,step2,1,1,3790064,3790064,100000
bytes_tokio,small_data_tcp_chunks,core,1,1,3158524,3158524,100000
bytes_tokio,small_data_tcp_chunks,original,1,1,3724009,3724009,100000
bytes_tokio,small_data_tcp_chunks,core,2,1,3161859,3161859,100000
bytes_tokio,small_data_tcp_chunks,step2,2,1,3832648,3832648,100000
bytes_tokio,small_data_tcp_chunks,baseline,2,1,3714655,3714655,100000
bytes_tokio,small_data_tcp_chunks,original,2,1,3720484,3720484,100000
bytes_tokio,small_data_tcp_chunks,step1,2,1,3713338,3713338,100000
bytes_tokio,small_data_tcp_chunks,original,3,1,3712322,3712322,100000
bytes_tokio,small_data_tcp_chunks,step1,3,1,3721377,3721377,100000
bytes_tokio,small_data_tcp_chunks,core,3,1,3138755,3138755,100000
bytes_tokio,small_data_tcp_chunks,step2,3,1,3809682,3809682,100000
bytes_tokio,small_data_tcp_chunks,baseline,3,1,3716526,3716526,100000
bytes_tokio,small_data_tcp_chunks,baseline,4,1,3721487,3721487,100000
bytes_tokio,small_data_tcp_chunks,step2,4,1,3822231,3822231,100000
bytes_tokio,small_data_tcp_chunks,original,4,1,3721265,3721265,100000
bytes_tokio,small_data_tcp_chunks,core,4,1,3083009,3083009,100000
bytes_tokio,small_data_tcp_chunks,step1,4,1,3778028,3778028,100000
bytes_tokio,small_data_tcp_chunks,original,5,1,3745613,3745613,100000
bytes_tokio,small_data_tcp_chunks,step2,5,1,3809375,3809375,100000
bytes_tokio,small_data_tcp_chunks,baseline,5,1,3724661,3724661,100000
bytes_tokio,small_data_tcp_chunks,core,5,1,3145414,3145414,100000
bytes_tokio,small_data_tcp_chunks,step1,5,1,3733783,3733783,100000
bytes_tokio,small_data_tcp_chunks,baseline,6,1,3715261,3715261,100000
bytes_tokio,small_data_tcp_chunks,original,6,1,3720204,3720204,100000
bytes_tokio,small_data_tcp_chunks,step1,6,1,3715693,3715693,100000
bytes_tokio,small_data_tcp_chunks,step2,6,1,3827831,3827831,100000
bytes_tokio,small_data_tcp_chunks,core,6,1,3057323,3057323,100000
bytes_tokio,small_data_tcp_chunks,core,7,1,3096599,3096599,100000
bytes_tokio,small_data_tcp_chunks,original,7,1,3719795,3719795,100000
bytes_tokio,small_data_tcp_chunks,baseline,7,1,3702521,3702521,100000
bytes_tokio,small_data_tcp_chunks,step2,7,1,3805777,3805777,100000
bytes_tokio,small_data_tcp_chunks,step1,7,1,3724611,3724611,100000
bytes_tokio,small_data_tcp_chunks,step1,8,1,3729062,3729062,100000
bytes_tokio,small_data_tcp_chunks,step2,8,1,3801826,3801826,100000
bytes_tokio,small_data_tcp_chunks,original,8,1,3715921,3715921,100000
bytes_tokio,small_data_tcp_chunks,core,8,1,3139748,3139748,100000
bytes_tokio,small_data_tcp_chunks,baseline,8,1,3721080,3721080,100000
bytes_tokio,small_data_tcp_chunks,step1,9,1,3702627,3702627,100000
bytes_tokio,small_data_tcp_chunks,original,9,1,3714708,3714708,100000
bytes_tokio,small_data_tcp_chunks,step2,9,1,3813101,3813101,100000
bytes_tokio,small_data_tcp_chunks,core,9,1,3106690,3106690,100000
bytes_tokio,small_data_tcp_chunks,baseline,9,1,3706368,3706368,100000
bytes_tokio,small_data_tcp_chunks,baseline,10,1,3708099,3708099,100000
bytes_tokio,small_data_tcp_chunks,step2,10,1,3811946,3811946,100000
bytes_tokio,small_data_tcp_chunks,original,10,1,3735815,3735815,100000
bytes_tokio,small_data_tcp_chunks,step1,10,1,3719663,3719663,100000
bytes_tokio,small_data_tcp_chunks,core,10,1,3127347,3127347,100000
bytes_tokio,small_data_tcp_chunks,step1,11,1,3710090,3710090,100000
bytes_tokio,small_data_tcp_chunks,original,11,1,3724932,3724932,100000
bytes_tokio,small_data_tcp_chunks,baseline,11,1,3713456,3713456,100000
bytes_tokio,small_data_tcp_chunks,step2,11,1,3817380,3817380,100000
bytes_tokio,small_data_tcp_chunks,core,11,1,3081159,3081159,100000
bytes_tokio,small_data_tcp_chunks,baseline,12,1,3728587,3728587,100000
bytes_tokio,small_data_tcp_chunks,core,12,1,3158277,3158277,100000
bytes_tokio,small_data_tcp_chunks,step1,12,1,3720623,3720623,100000
bytes_tokio,small_data_tcp_chunks,original,12,1,3744981,3744981,100000
bytes_tokio,small_data_tcp_chunks,step2,12,1,3817654,3817654,100000
bytes_tokio,small_data_tcp_chunks,baseline,13,1,3717870,3717870,100000
bytes_tokio,small_data_tcp_chunks,core,13,1,3112096,3112096,100000
bytes_tokio,small_data_tcp_chunks,step2,13,1,3819413,3819413,100000
bytes_tokio,small_data_tcp_chunks,original,13,1,3726265,3726265,100000
bytes_tokio,small_data_tcp_chunks,step1,13,1,3747347,3747347,100000
bytes_tokio,small_data_tcp_chunks,baseline,14,1,3726200,3726200,100000
bytes_tokio,small_data_tcp_chunks,original,14,1,3736327,3736327,100000
bytes_tokio,small_data_tcp_chunks,core,14,1,3129256,3129256,100000
bytes_tokio,small_data_tcp_chunks,step2,14,1,3819850,3819850,100000
bytes_tokio,small_data_tcp_chunks,step1,14,1,3719691,3719691,100000
bytes_tokio,small_data_tcp_chunks,baseline,15,1,3722987,3722987,100000
bytes_tokio,small_data_tcp_chunks,step1,15,1,3709663,3709663,100000
bytes_tokio,small_data_tcp_chunks,original,15,1,3759833,3759833,100000
bytes_tokio,small_data_tcp_chunks,core,15,1,3069618,3069618,100000
bytes_tokio,small_data_tcp_chunks,step2,15,1,3805104,3805104,100000
bytes_tokio,small_data_tcp_chunks,original,16,1,3731049,3731049,100000
bytes_tokio,small_data_tcp_chunks,baseline,16,1,3713376,3713376,100000
bytes_tokio,small_data_tcp_chunks,core,16,1,3103601,3103601,100000
bytes_tokio,small_data_tcp_chunks,step2,16,1,3817268,3817268,100000
bytes_tokio,small_data_tcp_chunks,step1,16,1,3719868,3719868,100000
bytes_tokio,small_data_tcp_chunks,baseline,17,1,3748921,3748921,100000
bytes_tokio,small_data_tcp_chunks,original,17,1,3716527,3716527,100000
bytes_tokio,small_data_tcp_chunks,step1,17,1,3710157,3710157,100000
bytes_tokio,small_data_tcp_chunks,core,17,1,3096045,3096045,100000
bytes_tokio,small_data_tcp_chunks,step2,17,1,3827784,3827784,100000
bytes_tokio,small_data_tcp_chunks,baseline,18,1,3692757,3692757,100000
bytes_tokio,small_data_tcp_chunks,original,18,1,3711607,3711607,100000
bytes_tokio,small_data_tcp_chunks,core,18,1,3096449,3096449,100000
bytes_tokio,small_data_tcp_chunks,step1,18,1,3725447,3725447,100000
bytes_tokio,small_data_tcp_chunks,step2,18,1,3840597,3840597,100000
bytes_tokio,small_data_tcp_chunks,step1,19,1,3721464,3721464,100000
bytes_tokio,small_data_tcp_chunks,baseline,19,1,3752647,3752647,100000
bytes_tokio,small_data_tcp_chunks,original,19,1,3731748,3731748,100000
bytes_tokio,small_data_tcp_chunks,step2,19,1,3850565,3850565,100000
bytes_tokio,small_data_tcp_chunks,core,19,1,3080896,3080896,100000
bytes_tokio,small_data_tcp_chunks,core,20,1,3122181,3122181,100000
bytes_tokio,small_data_tcp_chunks,baseline,20,1,3717077,3717077,100000
bytes_tokio,small_data_tcp_chunks,step1,20,1,3706233,3706233,100000
bytes_tokio,small_data_tcp_chunks,step2,20,1,3817888,3817888,100000
bytes_tokio,small_data_tcp_chunks,original,20,1,3730985,3730985,100000
bytes_tokio,small_data_tcp_chunks,baseline,21,1,3776239,3776239,100000
bytes_tokio,small_data_tcp_chunks,original,21,1,3720200,3720200,100000
bytes_tokio,small_data_tcp_chunks,step1,21,1,3707981,3707981,100000
bytes_tokio,small_data_tcp_chunks,step2,21,1,3850736,3850736,100000
bytes_tokio,small_data_tcp_chunks,core,21,1,3065058,3065058,100000
bytes_tokio,small_data_tcp_chunks,step2,22,1,3817842,3817842,100000
bytes_tokio,small_data_tcp_chunks,step1,22,1,3713768,3713768,100000
bytes_tokio,small_data_tcp_chunks,baseline,22,1,3738351,3738351,100000
bytes_tokio,small_data_tcp_chunks,core,22,1,3099422,3099422,100000
bytes_tokio,small_data_tcp_chunks,original,22,1,3738521,3738521,100000
bytes_tokio,small_data_tcp_chunks,baseline,23,1,3743062,3743062,100000
bytes_tokio,small_data_tcp_chunks,step2,23,1,3818743,3818743,100000
bytes_tokio,small_data_tcp_chunks,core,23,1,3126879,3126879,100000
bytes_tokio,small_data_tcp_chunks,original,23,1,3729214,3729214,100000
bytes_tokio,small_data_tcp_chunks,step1,23,1,3699597,3699597,100000
bytes_tokio,small_data_tcp_chunks,step2,24,1,3801843,3801843,100000
bytes_tokio,small_data_tcp_chunks,baseline,24,1,3752520,3752520,100000
bytes_tokio,small_data_tcp_chunks,step1,24,1,3721777,3721777,100000
bytes_tokio,small_data_tcp_chunks,original,24,1,3742417,3742417,100000
bytes_tokio,small_data_tcp_chunks,core,24,1,3259603,3259603,100000
bytes_tokio,small_data_tcp_chunks,step1,25,1,4181529,4181529,100000
bytes_tokio,small_data_tcp_chunks,original,25,1,4489424,4489424,100000
bytes_tokio,small_data_tcp_chunks,baseline,25,1,4353002,4353002,100000
bytes_tokio,small_data_tcp_chunks,core,25,1,3998217,3998217,100000
bytes_tokio,small_data_tcp_chunks,step2,25,1,4762582,4762582,100000
bytes_tokio,small_data_tcp_chunks,baseline,26,1,4656546,4656546,100000
bytes_tokio,small_data_tcp_chunks,original,26,1,4409897,4409897,100000
bytes_tokio,small_data_tcp_chunks,step1,26,1,4379461,4379461,100000
bytes_tokio,small_data_tcp_chunks,core,26,1,3721416,3721416,100000
bytes_tokio,small_data_tcp_chunks,step2,26,1,4937393,4937393,100000
bytes_tokio,small_data_tcp_chunks,original,27,1,4518369,4518369,100000
bytes_tokio,small_data_tcp_chunks,core,27,1,4370234,4370234,100000
bytes_tokio,small_data_tcp_chunks,baseline,27,1,4415840,4415840,100000
bytes_tokio,small_data_tcp_chunks,step1,27,1,4383867,4383867,100000
bytes_tokio,small_data_tcp_chunks,step2,27,1,4432619,4432619,100000
bytes_tokio,small_data_tcp_chunks,step2,28,1,4563309,4563309,100000
bytes_tokio,small_data_tcp_chunks,core,28,1,3786073,3786073,100000
bytes_tokio,small_data_tcp_chunks,baseline,28,1,4662521,4662521,100000
bytes_tokio,small_data_tcp_chunks,step1,28,1,4517009,4517009,100000
bytes_tokio,small_data_tcp_chunks,original,28,1,4409553,4409553,100000
bytes_tokio,small_data_tcp_chunks,original,29,1,4213250,4213250,100000
bytes_tokio,small_data_tcp_chunks,step1,29,1,4245046,4245046,100000
bytes_tokio,small_data_tcp_chunks,core,29,1,3611115,3611115,100000
bytes_tokio,small_data_tcp_chunks,baseline,29,1,4373776,4373776,100000
bytes_tokio,small_data_tcp_chunks,step2,29,1,4018700,4018700,100000
bytes_tokio,small_data_tcp_chunks,step2,30,1,4017819,4017819,100000
bytes_tokio,small_data_tcp_chunks,baseline,30,1,3820734,3820734,100000
bytes_tokio,small_data_tcp_chunks,core,30,1,3140048,3140048,100000
bytes_tokio,small_data_tcp_chunks,step1,30,1,3810562,3810562,100000
bytes_tokio,small_data_tcp_chunks,original,30,1,4073789,4073789,100000
bytes_tokio,small_data_event_chunks,step2,0,1,4917596,4917596,100000
bytes_tokio,small_data_event_chunks,step1,0,1,4807944,4807944,100000
bytes_tokio,small_data_event_chunks,baseline,0,1,4804981,4804981,100000
bytes_tokio,small_data_event_chunks,original,0,1,5044773,5044773,100000
bytes_tokio,small_data_event_chunks,core,0,1,4679745,4679745,100000
bytes_tokio,small_data_event_chunks,step1,1,1,4864401,4864401,100000
bytes_tokio,small_data_event_chunks,baseline,1,1,4886957,4886957,100000
bytes_tokio,small_data_event_chunks,step2,1,1,5017479,5017479,100000
bytes_tokio,small_data_event_chunks,core,1,1,4247982,4247982,100000
bytes_tokio,small_data_event_chunks,original,1,1,4816010,4816010,100000
bytes_tokio,small_data_event_chunks,core,2,1,4313575,4313575,100000
bytes_tokio,small_data_event_chunks,step2,2,1,5016910,5016910,100000
bytes_tokio,small_data_event_chunks,baseline,2,1,4758997,4758997,100000
bytes_tokio,small_data_event_chunks,original,2,1,4858797,4858797,100000
bytes_tokio,small_data_event_chunks,step1,2,1,4945768,4945768,100000
bytes_tokio,small_data_event_chunks,original,3,1,4856803,4856803,100000
bytes_tokio,small_data_event_chunks,step1,3,1,4765261,4765261,100000
bytes_tokio,small_data_event_chunks,core,3,1,4299910,4299910,100000
bytes_tokio,small_data_event_chunks,step2,3,1,4902038,4902038,100000
bytes_tokio,small_data_event_chunks,baseline,3,1,4846378,4846378,100000
bytes_tokio,small_data_event_chunks,baseline,4,1,4762066,4762066,100000
bytes_tokio,small_data_event_chunks,step2,4,1,4910296,4910296,100000
bytes_tokio,small_data_event_chunks,original,4,1,4833862,4833862,100000
bytes_tokio,small_data_event_chunks,core,4,1,4332137,4332137,100000
bytes_tokio,small_data_event_chunks,step1,4,1,4779517,4779517,100000
bytes_tokio,small_data_event_chunks,original,5,1,4823610,4823610,100000
bytes_tokio,small_data_event_chunks,step2,5,1,4886644,4886644,100000
bytes_tokio,small_data_event_chunks,baseline,5,1,4802289,4802289,100000
bytes_tokio,small_data_event_chunks,core,5,1,4242438,4242438,100000
bytes_tokio,small_data_event_chunks,step1,5,1,4772367,4772367,100000
bytes_tokio,small_data_event_chunks,baseline,6,1,4812158,4812158,100000
bytes_tokio,small_data_event_chunks,original,6,1,4782976,4782976,100000
bytes_tokio,small_data_event_chunks,step1,6,1,4772801,4772801,100000
bytes_tokio,small_data_event_chunks,step2,6,1,4922423,4922423,100000
bytes_tokio,small_data_event_chunks,core,6,1,4305989,4305989,100000
bytes_tokio,small_data_event_chunks,core,7,1,4253877,4253877,100000
bytes_tokio,small_data_event_chunks,original,7,1,4796451,4796451,100000
bytes_tokio,small_data_event_chunks,baseline,7,1,4767600,4767600,100000
bytes_tokio,small_data_event_chunks,step2,7,1,4884217,4884217,100000
bytes_tokio,small_data_event_chunks,step1,7,1,4791249,4791249,100000
bytes_tokio,small_data_event_chunks,step1,8,1,4809427,4809427,100000
bytes_tokio,small_data_event_chunks,step2,8,1,4920954,4920954,100000
bytes_tokio,small_data_event_chunks,original,8,1,4810256,4810256,100000
bytes_tokio,small_data_event_chunks,core,8,1,4242636,4242636,100000
bytes_tokio,small_data_event_chunks,baseline,8,1,4768812,4768812,100000
bytes_tokio,small_data_event_chunks,step1,9,1,4769122,4769122,100000
bytes_tokio,small_data_event_chunks,original,9,1,4834993,4834993,100000
bytes_tokio,small_data_event_chunks,step2,9,1,4913958,4913958,100000
bytes_tokio,small_data_event_chunks,core,9,1,6292325,6292325,100000
bytes_tokio,small_data_event_chunks,baseline,9,1,6422241,6422241,100000
bytes_tokio,small_data_event_chunks,baseline,10,1,6583907,6583907,100000
bytes_tokio,small_data_event_chunks,step2,10,1,5203021,5203021,100000
bytes_tokio,small_data_event_chunks,original,10,1,4788309,4788309,100000
